source,relation,target
Tour de France,marks,cycling milestones
accidents,is a concern for,recreational cycling
cycling culture,influences,design evolution
performance improvement,drives,cycling popularity
eco-friendly option,is a benefit of,efficiency
aluminum bikes,is a result of,technological development
societal impact,affects,velocipede
ride safety,is improved by,design transformation
pneumatic tires,enables,propulsion
design evolution,is influenced by,racing machines
ride experience,is affected by,design transformation
bike styles,is categorized as,transportation
velocipede,is a part of,mechanical design
pneumatic tires,improves,efficiency
19th century,originated in,velocipede
boneshaker,caused by,accidents
velocipede,reflects,human ingenuity
chain drive,features,velocipede
accidents,caused by,early prototypes
early prototypes,led to,accidents
accidents,influenced by,bicycle evolution
pneumatic tires,contributed to,transport evolution
leisure activity,enhanced by,comfort
ride dynamics,improves,comfort
technological advancements,transformed,transportation
technological advancements,led to,lightweight frames
sustainable transport,includes,electric bikes
innovation,drives,design transformation
cycling milestones,provides,eco-friendly option
bicycle evolution,demonstrates,human ingenuity
performance improvement,enhances,ride safety
titanium alternatives,offers,performance
high-wheel bicycle,represents,materials advancement
aluminum bikes,influences,bike styles
endurance,shapes,bicycle evolution
commuter cycling,contrasts with,racing machines
rider preferences,drives,cycling popularity
propulsion,utilizes,steel frames
ride dynamics,influences,bicycle evolution
pneumatic tires,advances,technological advancements
societal impact,reflects,penny-farthing
stability,marks,cycling milestones
bicycle evolution,enhances,urban mobility
chain drive,is a part of,cycling milestones
accidents,influences,design evolution
commuter cycling,shapes,bike styles
agility,enhances,racing machines
bicycle history,illustrates,design transformation
societal impact,demonstrates,adoption
boneshaker,lacked,efficiency
eco-friendly option,provides,human ingenuity
sustainable transport,influences,design evolution
carbon fiber,enhances,mechanical design
eco-friendly option,offers,commuter cycling
carbon fiber,contributes to,design evolution
transport evolution,drives,design transformation
bicycle evolution,showcases,Tour de France
eco-friendly option,provides,agility
cycling milestones,introduces,electric bikes
boneshaker,precedes,cycling milestones
steel frames,enhances,comfort
pneumatic tires,improves,racing machines
leisure activity,increases,cycling popularity
transport evolution,affects,ride safety
recreational cycling,enhances,urban mobility
transport evolution,improves,efficiency
design evolution,is influenced by,efficiency
innovation,introduced,carbon fiber
technological development,shapes,bicycle evolution
safety bicycle,is enhanced by,stability
velocipede,precedes,high-wheel bicycle
propulsion,drives,bicycle evolution
chain drive,utilizes,safety bicycle
pneumatic tires,influences,bike styles
ride experience,enhances,racing machines
steel frames,contributes to,bicycle evolution
leisure activity,is associated with,velocipede
lightweight frames,improves,mechanical design
innovation,drives,technological development
lightweight frames,influences,design evolution
early prototypes,is linked to,transportation
transportation,is part of,bicycle evolution
aluminum bikes,enhances,recreational cycling
ride safety,affects,bike styles
Tour de France,is showcased in,racing machines
ride dynamics,enhances,efficiency
boneshaker,influenced by,commuter cycling
transport evolution,showcases,Tour de France
aluminum bikes,provides,comfort
carbon fiber,improved by,velocipede
carbon fiber,shapes,cycling culture
performance improvement,contributes to,bike styles
eco-friendly option,serves as,ride safety
eco-friendly option,enhances,ride experience
boneshaker,supports,urban mobility
recreational cycling,drives,design transformation
rider preferences,informs,technological development
competitive sport,inspired by,human ingenuity
rider preferences,influences,sustainable transport
aluminum bikes,reflects,bicycle evolution
technological advancements,leads to,materials advancement
mechanical design,affects,performance
propulsion,boosts,cycling popularity
titanium alternatives,competes with,lightweight frames
transport evolution,impacts,accidents
human ingenuity,demonstrated by,penny-farthing
cycling culture,shapes,efficiency
technological advancements,advances,commuter cycling
materials advancement,includes,carbon fiber
competitive sport,facilitates,urban mobility
recreational cycling,improves,efficiency
cycling culture,influences,performance improvement
racing machines,demonstrates,performance improvement
early prototypes,evolves from,commuter cycling
Tour de France,transforms,design transformation
transport evolution,affects,endurance
urban mobility,enhances,stability
Tour de France,featured in,accidents
technological advancements,advances,carbon fiber
ride dynamics,influences,transport evolution
chain drive,enables,urban mobility
eco-friendly option,provides,performance improvement
aluminum bikes,influences,design evolution
lightweight frames,shapes,cycling culture
bike styles,informs,bicycle history
efficiency,enhances,ride safety
innovation,marks,cycling milestones
pneumatic tires,improves,agility
societal impact,shapes,19th century
bicycle evolution,evolves from,agility
technological development,drives,cycling culture
adoption,enhances,bike styles
ride safety,influences,Tour de France
commuter cycling,affects,mechanical design
Tour de France,showcases,ride dynamics
rider preferences,reflects,lightweight frames
ride dynamics,influences,technological advancements
commuter cycling,drives,design evolution
cycling culture,promotes,adoption
commuter cycling,originates from,19th century
sustainable transport,supports,leisure activity
human ingenuity,demonstrates,societal impact
ride experience,enhances,agility
racing machines,facilitates,adoption
carbon fiber,encourages,leisure activity
stability,boosts,cycling popularity
transport evolution,influences,racing machines
bike styles,reflects,rider preferences
electric bikes,enhanced by,pneumatic tires
ride experience,enhances,recreational cycling
chain drive,contributes to,cycling popularity
boneshaker,predecessor of,pneumatic tires
technological development,improves,ride safety
agility,drives,design evolution
accidents,causes,propulsion
ride safety,affects,propulsion
ride experience,enhances,competitive sport
propulsion,improves,efficiency
sustainable transport,enabled advancements in,materials advancement
boneshaker,limited by,ride safety
transportation,enhances,ride safety
design transformation,influenced by,electric bikes
sustainable transport,promotes,commuter cycling
adoption,fueled by,transport evolution
high-wheel bicycle,improved by,pneumatic tires
velocipede,marks,cycling milestones
mechanical design,enhances,comfort
leisure activity,facilitates,lightweight frames
early prototypes,demonstrates,human ingenuity
performance improvement,improved by,accidents
stability,drives,design transformation
technological advancements,influences,velocipede
racing machines,affected by,accidents
rider preferences,offers,eco-friendly option
societal impact,influenced by,titanium alternatives
chain drive,enables,design transformation
societal impact,impacts,high-wheel bicycle
human ingenuity,inspired by,safety bicycle
technological development,supports,leisure activity
performance improvement,enhanced by,endurance
innovation,drives,recreational cycling
performance improvement,enhances,electric bikes
high-wheel bicycle,facilitated by,transportation
early prototypes,supports,urban mobility
propulsion,influences,transport evolution
transport evolution,provides,eco-friendly option
ride experience,reflects,bicycle evolution
innovation,represented by,safety bicycle
chain drive,enables,propulsion
performance,enhanced by,velocipede
ride dynamics,affects,performance improvement
steel frames,contributes to,transport evolution
ride dynamics,enhances,racing machines
penny-farthing,associated with,accidents
materials advancement,marks,cycling milestones
stability,improves,efficiency
bike styles,affects,performance
innovation,supports,stability
high-wheel bicycle,driven by,human ingenuity
innovation,demonstrated by,comfort
velocipede,evolved into,safety bicycle
carbon fiber,enhanced by,competitive sport
carbon fiber,improves,performance
technological advancements,enhances,urban mobility
urban mobility,influenced by,technological advancements
pneumatic tires,supports,commuter cycling
endurance,affects,societal impact
stability,contributes to,eco-friendly option
competitive sport,improves,performance
ride experience,drives,technological advancements
endurance,influences,mechanical design
Tour de France,showcases,electric bikes
sustainable transport,promotes,aluminum bikes
boneshaker,precedes,Tour de France
ride dynamics,affects,mechanical design
commuter cycling,evolved from,velocipede
propulsion,enhances,agility
endurance,facilitates,transportation
endurance,enables,lightweight frames
accidents,demonstrates,human ingenuity
steel frames,enhances,agility
leisure activity,reflects,design evolution
high-wheel bicycle,represents,technological development
ride dynamics,influences,transportation
materials advancement,drives,cycling popularity
ride dynamics,enhances,lightweight frames
innovation,enables,chain drive
bicycle history,improves,efficiency
bicycle evolution,increases,cycling popularity
cycling popularity,demonstrates,human ingenuity
rider preferences,shapes,cycling culture
endurance,reflects,human ingenuity
propulsion,enhances,competitive sport
ride dynamics,affects,ride experience
sustainable transport,influences,societal impact
steel frames,enhances,competitive sport
agility,facilitates,adoption
ride dynamics,demonstrates,human ingenuity
technological advancements,increases,cycling popularity
velocipede,underwent,design transformation
societal impact,influenced,cycling milestones
propulsion,enabled,electric bikes
innovation,drives,transport evolution
cycling culture,shaped,transport evolution
competitive sport,facilitates,transportation
cycling popularity,enhances,urban mobility
sustainable transport,contributes to,lightweight frames
ride safety,prioritizes,rider preferences
electric bikes,utilizes,transportation
recreational cycling,influences,design evolution
boneshaker,inspired,transportation
efficiency,reflects,rider preferences
sustainable transport,enhances,ride experience
human ingenuity,demonstrates,sustainable transport
innovation,showcases,Tour de France
commuter cycling,requires,endurance
rider preferences,shapes,transport evolution
performance,affects,societal impact
design evolution,improves,comfort
pneumatic tires,leads to,performance improvement
human ingenuity,demonstrates,carbon fiber
safety bicycle,influenced,competitive sport
materials advancement,transforms,design transformation
bicycle evolution,represents,design transformation
bicycle history,influences,transport evolution
stability,requires,competitive sport
19th century,marks,cycling milestones
titanium alternatives,enhances,comfort
recreational cycling,benefits from,stability
performance,improves,commuter cycling
sustainable transport,supports,urban mobility
penny-farthing,evolved from,safety bicycle
safety bicycle,predecessor of,penny-farthing
technological advancements,influenced by,design transformation
ride experience,enhances,performance improvement
carbon fiber,supports,urban mobility
early prototypes,marks,cycling milestones
chain drive,provides,stability
bicycle evolution,improves,ride safety
safety bicycle,represents,cycling milestones
pneumatic tires,improved by,velocipede
chain drive,was used in,boneshaker
adoption,influenced,ride experience
steel frames,replaced by,lightweight frames
transport evolution,transformed into,leisure activity
safety bicycle,enhanced by,performance
technological development,driven by,human ingenuity
bicycle evolution,evolved from,competitive sport
cycling popularity,resulted from,design transformation
19th century,characterized by,transportation
societal impact,influenced by,safety bicycle
lightweight frames,facilitates,urban mobility
racing machines,constructed from,carbon fiber
electric bikes,inspired by,human ingenuity
technological advancements,enabled by,chain drive
ride safety,enhanced by,leisure activity
pneumatic tires,marked by,cycling milestones
stability,contributed to,bicycle evolution
chain drive,developed into,early prototypes
bicycle evolution,part of,chain drive
innovation,led to,racing machines
human ingenuity,fueled by,transportation
recreational cycling,influenced by,cycling culture
mechanical design,provides,eco-friendly option
competitive sport,enhanced by,agility
human ingenuity,inspired by,cycling milestones
agility,improved by,electric bikes
velocipede,led to,technological development
innovation,influenced by,bike styles
cycling milestones,resulted from,design transformation
pneumatic tires,enhanced by,performance
design transformation,transformed by,carbon fiber
innovation,inspired by,penny-farthing
societal impact,affected by,comfort
leisure activity,impacted by,accidents
safety bicycle,developed in,19th century
stability,influenced by,design evolution
recreational cycling,enhances,ride safety
steel frames,constructed with,high-wheel bicycle
innovation,leads to,adoption
titanium alternatives,contributes to,cycling popularity
Tour de France,shapes,cycling culture
aluminum bikes,designed for,commuter cycling
safety bicycle,led to,early prototypes
early prototypes,provides,stability
aluminum bikes,influences,mechanical design
penny-farthing,enhances,urban mobility
ride dynamics,is a form of,leisure activity
titanium alternatives,competes with,steel frames
design transformation,affects,performance
materials advancement,drives,technological development
ride dynamics,is part of,bicycle history
lightweight frames,provides,aluminum bikes
penny-farthing,is influenced by,bicycle history
rider preferences,affects,performance improvement
commuter cycling,has an impact on,societal impact
rider preferences,influences,racing machines
innovation,is a result of,eco-friendly option
competitive sport,drives,cycling popularity
adoption,is shaped by,bicycle history
materials advancement,is influenced by,endurance
aluminum bikes,is a result of,human ingenuity
racing machines,influenced by,velocipede
cycling culture,is part of,steel frames
safety bicycle,evolved into,high-wheel bicycle
lightweight frames,is influenced by,design transformation
ride dynamics,is shaped by,materials advancement
safety bicycle,provides,comfort
carbon fiber,enhances,endurance
competitive sport,improves,efficiency
efficiency,affects,penny-farthing
innovation,drives,competitive sport
chain drive,increases,efficiency
