source,relation,target
blueberries,impacts,habitat loss
almonds,influences,ecosystem health
economic value,drives,incentives
threats,threatens,bees
foraging behavior,facilitates,fertilization
incentives,promotes,almonds
ecosystem health,enhanced by,yield
conservation,plays,vital role
conservation,supported by,food crops
economic value,contributes to,cherries
economic value,provides,pollinator services
hand pollination,replaces,dependence
agriculture,facilitates,pollination
threats,threatens,ecosystem stability
agriculture,requires,habitat restoration
habitat restoration,enacted by,legislation
hand pollination,requires,apples
foraging behavior,influences,economic value
food security,supported by,legislation
importance,indicates,quality
agriculture,requires,protection
action,regulated by,legislation
hand pollination,alternative to,pollination
bees,produces,fruits
decline,addressed by,habitat restoration
seeds,produced by,plant species
dependence,indicates,vital role
habitat restoration,enhances,genetic diversity
plant species,affects,pesticide use
genetic diversity,influences,food security
decline,mitigated by,protection
hand pollination,requires,environmental health
apples,plays,vital role
food crops,includes,agriculture
threats,threatens,seeds
threats,affects,pesticide use
pollination,is essential for,vital role
pesticide use,impacts,economic value
environmental health,supports,fertilization
climate change,affects,fertilization
pollination,is a process of,action
action,is influenced by,diseases
bee-friendly flowers,supports,plant species
foraging behavior,influences,food crops
ecosystem stability,regulated by,legislation
ecosystem health,threatens,habitat loss
apples,influences,yield
economic value,supports,crop production
bee-friendly flowers,produces,fruits
legislation,regulates,agricultural produce
ecosystem stability,enhances,sustainable farming
legislation,regulated by,plant species
seeds,increases,genetic diversity
genetic diversity,affects,pesticide use
legislation,promotes,bee-friendly flowers
pollination,determines,yield
decline,requires,hand pollination
plant populations,influenced by,legislation
agriculture,is essential for,vital role
ecosystem stability,impacts,apples
nesting sites,supported by,food security
legislation,regulated by,production costs
nesting sites,requires,action
agricultural produce,contributes to,genetic diversity
vital role,is vital for,blueberries
habitat loss,causes,apples
bees,affects,plant populations
bee-friendly flowers,enhances,genetic diversity
fruits,produced by,yield
sustainable farming,influences,seeds
food crops,includes,almonds
incentives,supported by,food security
pesticide use,affects,sustainable farming
biodiversity,supports,wildlife survival
incentives,promotes,action
legislation,regulated by,yield
bees,provides,nesting sites
production costs,affects,conservation
biodiversity,contributes to,environmental health
genetic diversity,influences,production costs
action,resulted from,decline
ecosystem stability,depends on,conservation
habitat loss,contributes to,foraging behavior
protection,enhances,genetic diversity
plant species,benefits from,sustainable farming
agricultural produce,depends on,sustainable farming
habitat loss,impacts,environmental health
bees,receives,incentives
climate change,impacts,blueberries
bee-friendly flowers,supports,sustainable farming
foraging behavior,influences,food security
pollinator services,provides,fruits
nesting sites,requires,ecosystem stability
agriculture,promotes,sustainable food
blueberries,benefits from,conservation
protection,mitigates,diseases
ecosystems,benefits,habitat restoration
quality,influences,agricultural produce
production costs,is affected by,sustainable farming
diseases,threatens,plant populations
ecosystem stability,is supported by,incentives
diseases,is impacted by,yield
protection,depends on,quality
dependence,increases,production costs
seeds,is protected by,conservation
protection,promotes,sustainable farming
pesticide use,is addressed by,conservation
threats,threatens,wildlife survival
agriculture,affects,yield
almonds,affects,environmental health
apples,influences,production costs
sustainable farming,is improved by,yield
bees,influences,dependence
pesticide use,impacts,habitat restoration
nesting sites,is supported by,seeds
biodiversity,enhances,habitat restoration
pesticide use,is influenced by,nesting sites
agricultural produce,is enhanced by,conservation
bee-friendly flowers,supports,dependence
pesticide use,is threatened by,food security
foraging behavior,is influenced by,ecosystem stability
seeds,is produced by,agriculture
threats,poses a threat to,ecosystems
ecosystems,supports,wildlife survival
bee-friendly flowers,is supported by,conservation
fruits,is enhanced by,sustainable farming
plant populations,is affected by,decline
yield,results in,decline
agriculture,contributes to,ecosystem stability
apples,supports,bee-friendly flowers
legislation,addressed by,habitat loss
hand pollination,requires,sustainable food
seeds,promotes,incentives
apples,includes,food crops
blueberries,compares to,apples
habitat loss,causes,agriculture
importance,facilitates,fertilization
incentives,influences,pesticide use
fertilization,impacts,production costs
cherries,relates to,sustainable farming
pollinator services,facilitates,sustainable farming
plant species,provides,nesting sites
climate change,exacerbated by,habitat restoration
agriculture,depends on,agricultural produce
nesting sites,encouraged by,bee-friendly flowers
hand pollination,facilitates,genetic diversity
ecosystem stability,affects,decline
plant species,supported by,incentives
blueberries,benefits from,legislation
threats,threatens,biodiversity
biodiversity,enhances,almonds
decline,results from,habitat loss
incentives,encouraged by,bee-friendly flowers
pesticide use,affects,foraging behavior
conservation,enhances,ecosystem health
sustainable food,plays a role in,vital role
almonds,benefits from,habitat restoration
protection,provides,nesting sites
environmental health,influences,quality
blueberries,depends on,bees
diseases,exacerbated by,habitat loss
ecosystems,supports,biodiversity
plant populations,provides,nesting sites
plant species,influences,foraging behavior
food security,depends on,crop production
protection,encourages,incentives
habitat loss,threatened by,ecosystems
bee-friendly flowers,supports,foraging behavior
cherries,facilitates,fertilization
climate change,impacted by,ecosystem stability
production costs,affects,wildlife survival
apples,depends on,environmental health
dependence,supports,ecosystem health
pollination,has economic value for,economic value
threats,threatens,almonds
protection,influences,foraging behavior
ecosystem health,supports,apples
yield,influences,foraging behavior
pollinator services,promotes,incentives
foraging behavior,contributes to,ecosystem health
genetic diversity,increases,yield
yield,depends on,genetic diversity
genetic diversity,supports,plant populations
habitat loss,affects,nesting sites
habitat restoration,benefits,apples
blueberries,threatens,decline
seeds,produces,almonds
pesticide use,affects,almonds
sustainable food,contributes to,ecosystem stability
wildlife survival,depends on,ecosystem health
wildlife survival,affects,hand pollination
conservation,supports,plant species
habitat loss,impacts,sustainable food
climate change,influences,production costs
agriculture,produces,cherries
agricultural produce,depends on,almonds
habitat loss,threatens,genetic diversity
vital role,is essential for,fruits
climate change,impacts,protection
bee-friendly flowers,supports,almonds
threats,is influenced by,conservation
ecosystems,affects,hand pollination
vital role,is supported by,legislation
blueberries,depends on,plant populations
plant populations,affects,quality
climate change,is influenced by,yield
agriculture,generates,economic value
protection,is necessary for,dependence
crop production,affects,yield
importance,is crucial for,almonds
production costs,increases,almonds
incentives,supports,plant populations
agriculture,supports,ecosystem health
agricultural produce,is based on,importance
ecosystem stability,is influenced by,quality
economic value,threatens,decline
crop production,is enhanced by,protection
hand pollination,supports,biodiversity
apples,is a source of,plant species
habitat restoration,is improved by,environmental health
threats,is caused by,dependence
habitat loss,is affected by,crop production
conservation,is essential for,fruits
almonds,is produced from,fruits
pollination,supports,plant species
protection,is supported by,environmental health
economic value,depends on,conservation
ecosystem health,affects,decline
pollinator services,is provided by,seeds
threats,is threatened by,apples
production costs,increases,sustainable food
conservation,influences,legislation
seeds,produces,apples
vital role,contributes to,sustainable farming
seeds,threatens,food security
pollinator services,is reliant on,agricultural produce
pollinator services,enables,crop production
conservation,enhances,genetic diversity
wildlife survival,is essential for,fertilization
agricultural produce,is dependent on,apples
dependence,is influenced by,quality
hand pollination,is required for,almonds
conservation,affects,diseases
apples,produces,fruits
ecosystems,supports,fertilization
importance,is significant for,apples
cherries,is related to,importance
wildlife survival,is critical for,economic value
pollination,results in,fruits
production costs,affects,quality
conservation,supports,sustainable farming
economic value,is linked to,sustainable food
almonds,is impacted by,diseases
food crops,is essential for,vital role
foraging behavior,produces,fruits
economic value,is beneficial for,ecosystems
almonds,is part of,sustainable farming
apples,enhances,genetic diversity
quality,is influenced by,bee-friendly flowers
vital role,supports,nesting sites
fertilization,promotes,biodiversity
agriculture,supports,plant species
bees,promotes,legislation
diseases,is affected by,dependence
incentives,supports,blueberries
cherries,supports,pollinator services
diseases,affects,apples
threats,is threatened by,agriculture
cherries,depends on,apples
economic value,contributes to,biodiversity
bees,enhances,genetic diversity
sustainable farming,benefits from,apples
sustainable food,enhances,ecosystem health
diseases,impacts,foraging behavior
environmental health,plays a role in,vital role
threats,is caused by,decline
pollination,is essential for,sustainable farming
genetic diversity,contributes to,ecosystem health
diseases,is affected by,environmental health
food security,threatens,bees
environmental health,requires,action
conservation,provides,nesting sites
legislation,supports,sustainable farming
wildlife survival,threatens,diseases
fertilization,is necessary for,almonds
yield,influences,food crops
seeds,is facilitated by,pollination
quality,is impacted by,food security
agriculture,includes,fruits
conservation,encourages,incentives
almonds,provides,nesting sites
economic value,is derived from,quality
habitat restoration,facilitates,hand pollination
nesting sites,supports,wildlife survival
wildlife survival,is essential for,blueberries
food security,requires,hand pollination
agricultural produce,is dependent on,pollination
vital role,supports,biodiversity
food security,is influenced by,fertilization
conservation,is impacted by,foraging behavior
food security,is threatened by,conservation
seeds,is produced by,food crops
importance,is essential for,pollination
apples,provides,nesting sites
foraging behavior,affects,plant populations
wildlife survival,depends on,action
genetic diversity,enhances,plant species
sustainable farming,impacts,decline
cherries,requires,pollination
habitat restoration,supports,sustainable food
threats,threatens,sustainable food
sustainable food,depends on,food security
production costs,increases,food crops
sustainable food,affects,action
seeds,requires,hand pollination
pesticide use,complicates,hand pollination
ecosystems,plays,vital role
climate change,is affected by,conservation
threats,threatens,genetic diversity
diseases,impacts,ecosystems
biodiversity,supports,plant populations
ecosystems,depends on,food security
action,affects,ecosystems
seeds,produces,fertilization
yield,influences,habitat restoration
bees,exhibits,foraging behavior
bee-friendly flowers,supports,food crops
hand pollination,requires,plant species
yield,depends on,food security
hand pollination,facilitates,bee-friendly flowers
cherries,depends on,food crops
plant populations,enhances,sustainable farming
pesticide use,affects,apples
bees,supports,ecosystems
dependence,is reliant on,environmental health
wildlife survival,supports,ecosystem stability
plant species,depends on,crop production
nesting sites,requires,agriculture
habitat restoration,enhances,ecosystem stability
conservation,enhances,crop production
bee-friendly flowers,facilitates,fertilization
hand pollination,increases,production costs
blueberries,is dependent on,dependence
habitat loss,is affected by,habitat restoration
genetic diversity,produces,fruits
threats,is threatened by,quality
legislation,promotes,biodiversity
agricultural produce,plays,vital role
habitat loss,threatened by,food security
threats,is threatened by,crop production
threats,increases,plant populations
agriculture,encourages,incentives
production costs,is affected by,environmental health
yield,impacts,threats
hand pollination,increases,yield
pesticide use,impacts,bees
bees,contributes to,biodiversity
cherries,depends on,bees
pollinator services,provides,bees
pollination,facilitates,blueberries
protection,facilitates,fertilization
protection,supports,conservation
wildlife survival,is crucial for,seeds
wildlife survival,threatens,pesticide use
habitat loss,affected by,seeds
habitat loss,contributes to,pesticide use
sustainable farming,supports,nesting sites
climate change,impacts,nesting sites
diseases,impacted by,crop production
hand pollination,serves as,vital role
yield,influences,importance
yield,affects,production costs
pesticide use,contributes to,decline
diseases,causes,hand pollination
diseases,affects,incentives
ecosystems,supports,yield
sustainable farming,influences,quality
sustainable food,depends on,plant populations
crop production,enhances,sustainable farming
habitat loss,impacted by,bee-friendly flowers
incentives,promotes,sustainable farming
sustainable food,provides,nesting sites
climate change,contributes to,decline
apples,depends on,food security
habitat loss,influences,production costs
genetic diversity,supports,nesting sites
biodiversity,enhances,yield
agriculture,includes,crop production
sustainable food,encourages,incentives
almonds,depends on,plant species
yield,influences,cherries
genetic diversity,encouraged by,incentives
apples,pollinates,bees
blueberries,depends on,ecosystems
conservation,enhances,quality
fertilization,facilitates,hand pollination
crop production,impacts,decline
climate change,affected by,plant populations
agricultural produce,depends on,food security
food security,ensures,agricultural produce
agricultural produce,increases,production costs
production costs,is affected by,agricultural produce
plant populations,is pollinated by,almonds
fertilization,is essential for,vital role
agricultural produce,depends on,bee-friendly flowers
economic value,is linked to,vital role
crop production,is influenced by,foraging behavior
seeds,is produced from,cherries
agricultural produce,is dependent on,cherries
genetic diversity,is enhanced by,blueberries
habitat restoration,requires for,food security
seeds,supports,ecosystem health
protection,provides for,apples
ecosystem health,impacts,pesticide use
protection,depends on,food security
genetic diversity,increases,dependence
bees,performs,pollination
bees,facilitates,habitat restoration
importance,is linked to,economic value
legislation,regulates,environmental health
yield,affects,economic value
bee-friendly flowers,contributes to,ecosystem health
climate change,is impacted by,quality
food security,is essential for,food crops
climate change,is influenced by,crop production
threats,is threatened by,habitat restoration
action,is necessary for,food crops
blueberries,is supported by,hand pollination
habitat loss,is affected by,fertilization
incentives,addresses,climate change
blueberries,is vital for,ecosystem health
pollinator services,benefits,apples
sustainable farming,is reliant on,dependence
ecosystem health,is influenced by,production costs
genetic diversity,enhances,environmental health
conservation,is essential for,fertilization
economic value,contributes to,ecosystem stability
plant species,threatens,threats
vital role,is crucial for,wildlife survival
nesting sites,is affected by,diseases
diseases,is impacted by,blueberries
habitat loss,is influenced by,economic value
crop production,is determined by,quality
seeds,is caused by,decline
food security,supports,environmental health
food crops,supports,plant populations
sustainable farming,promotes,environmental health
seeds,requires,habitat restoration
seeds,needs,protection
dependence,facilitates,fertilization
nesting sites,provides,food crops
agriculture,regulates,legislation
dependence,promotes,conservation
bees,enhances,environmental health
apples,facilitates,fertilization
conservation,supports,wildlife survival
apples,supports,conservation
food crops,encourages,incentives
agricultural produce,requires,protection
pollination,enables,fertilization
ecosystem health,supports,hand pollination
fruits,threatens,threats
diseases,affects,biodiversity
bees,requires,hand pollination
almonds,supports,wildlife survival
habitat loss,contributes to,vital role
threats,influences,legislation
habitat restoration,addresses,diseases
agricultural produce,supports,plant species
food security,enhances,vital role
economic value,determines,production costs
conservation,supports,ecosystems
diseases,threatens,food security
fertilization,facilitates,blueberries
environmental health,promotes,conservation
food security,requires,action
quality,influences,pollinator services
sustainable farming,promotes,biodiversity
blueberries,provides,nesting sites
ecosystems,influenced by,legislation
importance,supports,plant species
bees,serves as,vital role
conservation,enhances,biodiversity
sustainable food,contributes to,apples
vital role,is supported by,ecosystem stability
bees,affects,decline
diseases,causes decline in,ecosystem stability
decline,threatened by,food security
apples,supports,ecosystems
fruits,produces,agricultural produce
