source,relation,target
captivated audiences,reached through,internet
communication,enabled by,internet
haunted houses,provide,entertainment value
haunted houses,captivate,captivated audiences
bloody hook,symbolizes,fear of danger
generational stories,include,supernatural
proliferation,facilitates,interconnected societies
ancient times,originated in,collective imagination
constant themes,feature,terrifying encounters
haunted houses,inspire,generational stories
haunted houses,include,terrifying encounters
haunted houses,inspired by,collective imagination
mysterious creatures,featured in,popular culture
entertainment value,reflect,societal fears
urban legends,include,news report
paranormal stories,serve as,cautionary tales
underlying fear,include,constant themes
communication,facilitates,interconnected societies
mysterious creatures,feature,constant themes
societal fears,include,terrifying encounters
generational stories,influence,popular culture
collective imagination,inspired by,supernatural
modern folklore,include,paranormal stories
generational stories,are,urban legends
oral tradition,preserved by,authenticity
captivated audiences,captivate,mysterious creatures
modern folklore,serve as,cautionary tales
underlying fear,includes,fear of danger
oral tradition,spread through,interconnected societies
proliferation,facilitated by,trade and travel
fear of danger,amplified by,internet
