source,relation,target
swashbuckling adventures,challenges,established order
Golden Age,influenced by,popular culture
rebels,represents,folklore
imperialism,influences,Mediterranean
ancient times,precedes,buccaneers
raids,targeted by,Spanish Empire
books,documented in,ancient times
high seas,located in,strongholds
raids,seeks,treasure
strongholds,influences,maritime trade
Barbary pirates,attacked by,European ships
swashbuckling adventures,inspired by,folklore
legacy,shapes,history
books,documented in,Golden Age
Blackbeard,associated with,Barbary pirates
common people,views as,Barbary pirates
imperialism,enforces,anti-piracy laws
television shows,depicts,anti-piracy laws
legacy,shapes,imperialism
pirate life,portrays,heroes
high seas,represents,adventure
ancient times,preceded,decline
history,opposed,colonialism
European ships,exploited by,power vacuum
imperialism,regulated by,code of conduct
common people,inspired by,high seas
Spanish Empire,targeted by,Captain Kidd
oppressive forces,challenged by,Spanish Empire
Blackbeard,exploited by,power vacuum
television shows,depicted in,Caribbean
maritime trade,influenced by,origins
Golden Age,defined by,high seas
legacy,shaped by,pirate life
adventure,enables,naval patrols
Calico Jack,associated with,buccaneers
common people,benefits from,naval patrols
rebels,reflected in,popular culture
buccaneers,operated in,Caribbean
treasure,associated with,strict code
swashbuckling adventures,set in,Caribbean
Golden Age,curbed by,naval patrols
Blackbeard,targeted by,naval patrols
television shows,depicted in,colonialism
television shows,compared to,books
buccaneers,operated in,Mediterranean
strongholds,featured in,movies
pirates,operated in,Mediterranean
Sea Peoples,inspired by,movies
Spanish Empire,influenced by,movies
buccaneers,associated with,colonialism
buccaneers,featured in,books
pirates,challenged by,colonialism
established order,upheld by,Captain Kidd
maritime trade,raided by,raids
raids,disrupted,maritime trade
swashbuckling adventures,inspired,books
books,based on,swashbuckling adventures
Barbary pirates,influenced by,books
folklore,associated with,Mediterranean
Caribbean,determines,division of spoils
Mediterranean,affected by,decline
high seas,describes,lawless
pirates,origin of,origins
history,documented in,naval patrols
defiance,challenged by,order and discipline
origins,depicted in,movies
Sea Peoples,attacked by,European ships
pirates,associated with,lawless
Spanish Empire,facilitated,crew formation
crew formation,resulted from,Spanish Empire
colonialism,influenced by,decline
legendary figures,established,code of conduct
movies,depicted in,lawless
Spanish Empire,controlled by,European ships
oppressive forces,opposed by,strongholds
Sea Peoples,inspired by,Blackbeard
Sea Peoples,viewed by,common people
rebellion,created by,power vacuum
power vacuum,exploited,rebellion
heroes,seen as,Caribbean
legendary figures,ensured,order and discipline
ancient times,featured in,television shows
European ships,targeted by,buccaneers
established order,challenged,identity
Spanish Empire,associated with,Blackbeard
imperialism,influenced by,naval patrols
movies,depicted in,freedom
raids,involved in,pirate life
pirate life,characterized by,high seas
Barbary pirates,governed by,ship governance
rebellion,inspired,strongholds
legendary figures,influenced,crew treatment
Sea Peoples,decided by,crew decisions
maritime trade,affects,anti-piracy laws
legacy,influences,anti-piracy laws
Golden Age,depicted in,television shows
defiance,challenged by,strict code
identity,reflected in,folklore
maritime culture,depicted in,movies
Blackbeard,established in,strongholds
strongholds,associated with,Blackbeard
code of conduct,dictated by,crew treatment
naval patrols,restricted by,pirate life
romanticized image,shaped by,order and discipline
Barbary pirates,supported by,community
European ships,targeted by,decline
division of spoils,associated with,heroes
movies,inspired by,folklore
origins,opposed by,oppressive forces
lawless,contrasts with,oppressive forces
heroes,defies,oppressive forces
freedom,sought by,European ships
imperialism,regulated by,ship governance
Captain Kidd,operated in,Caribbean
Golden Age,associated with,treasure
adventure,inspired by,strongholds
rebellion,supported by,common people
Blackbeard,symbolizes,freedom
books,depicted in,common people
strongholds,associated with,common people
treasure,sought for,freedom
strict code,shaped,romanticized image
rebellion,characterized by,Golden Age
imperialism,challenged by,rebels
Captain Kidd,featured in,swashbuckling adventures
Golden Age,characterized by,strongholds
Barbary pirates,governed by,division of spoils
order and discipline,maintained by,pirates
folklore,inspired by,European ships
pirate life,influenced by,crew decisions
Captain Kidd,documented in,books
order and discipline,influenced by,raids
Blackbeard,immortalized in,folklore
identity,associated with,Caribbean
raids,perpetrated by,oppressive forces
origins,linked to,adventure
books,chronicled in,Sea Peoples
Calico Jack,associated with,pirates
heroes,inspired by,adventure
community,viewed as,heroes
Calico Jack,conducted by,raids
buccaneers,depicted in,television shows
ship governance,governed by,romanticized image
treasure,sought by,established order
oppressive forces,oppressed by,crew treatment
buccaneers,originated from,origins
movies,reflects,popular culture
anti-piracy laws,regulated by,high seas
swashbuckling adventures,inspired by,television shows
imperialism,influences,division of spoils
treasure hunting,associated with,Mediterranean
history,documented in,books
Barbary pirates,raided by,Caribbean
European ships,attacked by,Captain Kidd
identity,represented in,books
rebels,pursued by,treasure hunting
rebels,seeking,treasure
code of conduct,governed by,high seas
maritime culture,depicted in,adventure
Sea Peoples,influenced by,pirate life
maritime trade,preceded by,ancient times
community,influenced by,romanticized image
Spanish Empire,challenged by,pirate life
imperialism,contrasts with,heroes
rebellion,characterized as,lawless
buccaneers,governed by,ship governance
Golden Age,symbolizes,defiance
swashbuckling adventures,involves,treasure
oppressive forces,opposes,anti-piracy laws
origins,roots of,decline
Golden Age,influenced by,maritime trade
popular culture,depicted in,European ships
Captain Kidd,associated with,legendary figures
freedom,embodies,defiance
division of spoils,results in,raids
Blackbeard,popularized by,popular culture
common people,represented in,popular culture
identity,identified as,Calico Jack
freedom,influences,maritime trade
pirate life,described in,books
legendary figures,seen as,rebels
crew treatment,inspired by,adventure
strict code,inspired,rebellion
Blackbeard,featured in,swashbuckling adventures
romanticized image,influences,division of spoils
ship governance,affected,decline
books,discussed in,European ships
Blackbeard,influenced,legacy
legacy,is represented in,Blackbeard
Blackbeard,featured in,books
pirate life,embodies,freedom
freedom,is associated with,pirate life
colonialism,attacked by,Sea Peoples
Sea Peoples,was targeted by,colonialism
adventure,contrasted with,Spanish Empire
crew decisions,regulated,code of conduct
established order,challenges,defiance
defiance,is resisted by,established order
Caribbean,supports,common people
origins,dates back to,ancient times
anti-piracy laws,is opposed by,adventure
legacy,is associated with,rebels
buccaneers,is governed by,division of spoils
crew decisions,ensures,order and discipline
established order,is challenged by,maritime trade
pirates,is governed by,division of spoils
anti-piracy laws,is impacted by,common people
television shows,depicts,defiance
order and discipline,is influenced by,Spanish Empire
ancient times,is associated with,pirates
power vacuum,benefits from,common people
television shows,is depicted in,maritime trade
pirate life,is reflected in,folklore
raids,targeted,community
Captain Kidd,is featured in,television shows
buccaneers,operated in,high seas
Golden Age,is characterized by,pirates
Calico Jack,is associated with,Spanish Empire
heroes,viewed as,legendary figures
Captain Kidd,is connected to,origins
swashbuckling adventures,is characterized by,high seas
swashbuckling adventures,symbolizes,defiance
Calico Jack,contributes to,crew formation
decline,is impacted by,division of spoils
Caribbean,is associated with,Sea Peoples
swashbuckling adventures,is depicted in,maritime trade
strict code,facilitates,crew formation
strongholds,is located in,Mediterranean
freedom,is associated with,raids
legacy,is characterized by,division of spoils
decline,is influenced by,strict code
imperialism,is associated with,Barbary pirates
popular culture,influences,books
anti-piracy laws,enforced by,rebellion
established order,challenged by,order and discipline
heroes,associated with,legacy
Spanish Empire,exploited by,division of spoils
pirates,challenged by,established order
order and discipline,maintained by,ancient times
origins,traced to,Mediterranean
raids,exploited by,established order
freedom,opposes,oppressive forces
pirates,featured in,television shows
Caribbean,associated with,freedom
crew treatment,influenced by,rebellion
high seas,involves,treasure hunting
established order,governed by,strict code
origins,linked to,colonialism
pirates,symbolizes,rebels
strongholds,influenced by,crew treatment
Caribbean,characterizes,pirate life
raids,targeted by,rebels
treasure,depicts,movies
naval patrols,contributes to,decline
movies,featured in,buccaneers
anti-piracy laws,restricts,pirate life
television shows,depicted in,European ships
pirates,involves,swashbuckling adventures
swashbuckling adventures,inspired,movies
naval patrols,affects,treasure hunting
Blackbeard,featured in,television shows
folklore,influenced by,Caribbean
division of spoils,represents,freedom
common people,opposed by,imperialism
oppressive forces,challenged by,established order
Captain Kidd,governed by,strict code
raids,raided by,Mediterranean
romanticized image,results from,power vacuum
origins,influenced piracy,European ships
oppressive forces,depicted in,television shows
Captain Kidd,navigated by,high seas
raids,involves,legendary figures
community,facilitates,crew formation
history,involves,adventure
maritime trade,affected by,Captain Kidd
order and discipline,maintained by,Caribbean
buccaneers,associated with,Blackbeard
treasure,sought after by,Blackbeard
Barbary pirates,documented in,history
folklore,reflected in,division of spoils
heroes,symbolizes,high seas
division of spoils,targeted by,naval patrols
oppressive forces,opposed by,swashbuckling adventures
treasure hunting,determines,division of spoils
division of spoils,influenced by,treasure hunting
imperialism,exploited by,Sea Peoples
Calico Jack,operated in,Caribbean
identity,governs,strict code
freedom,enables,crew formation
maritime culture,shapes,crew treatment
swashbuckling adventures,represents,rebellion
strict code,established in,Caribbean
romanticized image,depicts,adventure
books,explored in,order and discipline
heroes,depicted in,naval patrols
Barbary pirates,influenced by,legacy
romanticized image,appeals to,common people
Calico Jack,inspired,swashbuckling adventures
adventure,featured in,television shows
popular culture,shaped by,Caribbean
Barbary pirates,characterized by,pirate life
romanticized image,characterizes,Golden Age
colonialism,challenged by,Calico Jack
common people,viewed as,heroes
buccaneers,admired by,common people
swashbuckling adventures,influences,maritime culture
identity,defines,romanticized image
Spanish Empire,opposed by,rebels
buccaneers,thrived during,Golden Age
strongholds,informs,ship governance
rebels,facilitates,crew formation
defiance,challenged by,European ships
defiance,symbolizes,Blackbeard
defiance,embodies,common people
European ships,facilitated by,maritime trade
European ships,targeted by,Calico Jack
maritime trade,influenced by,Blackbeard
swashbuckling adventures,involves,crew formation
Sea Peoples,influenced by,legendary figures
identity,represents,pirates
identity,influences,movies
romanticized image,describes,lawless
Spanish Empire,challenged by,legendary figures
Calico Jack,is categorized as,legendary figures
ship governance,governed by,lawless
maritime culture,originates from,origins
Blackbeard,embodies,romanticized image
established order,challenged by,rebels
Captain Kidd,symbolizes,rebellion
legendary figures,associated with,strongholds
origins,influences,community
lawless,describes,community
ancient times,influenced by,Mediterranean
Mediterranean,shaped by,ancient times
naval patrols,targeted by,Barbary pirates
high seas,associated with,power vacuum
Sea Peoples,influenced by,legacy
crew formation,opposes,oppressive forces
maritime culture,governs,ship governance
treasure hunting,conducted by,Barbary pirates
Spanish Empire,affected by,legacy
rebellion,represents,heroes
books,depicts,heroes
ancient times,associated with,colonialism
identity,challenges,oppressive forces
heroes,defended by,strongholds
Golden Age,occurred during,Mediterranean
history,influenced by,decline
legendary figures,embodies,freedom
pirates,attacked by,European ships
swashbuckling adventures,set in,ancient times
buccaneers,practiced by,pirate life
rebels,challenges,maritime culture
raids,raided by,European ships
Blackbeard,associated with,pirates
power vacuum,created by,naval patrols
imperialism,influenced by,popular culture
established order,opposes,legendary figures
Golden Age,linked to,colonialism
Captain Kidd,featured in,adventure
maritime culture,nurtures,community
order and discipline,established by,origins
raids,conducted by,Blackbeard
raids,perceived by,common people
imperialism,impacted by,decline
strongholds,influenced by,legacy
origins,governed by,division of spoils
history,documented in,Mediterranean
code of conduct,promotes,freedom
adventure,associated with,treasure
colonialism,challenged by,freedom
Calico Jack,depicted in,television shows
lawless,characterized by,legacy
code of conduct,contradicts,established order
Captain Kidd,associated with,Golden Age
legendary figures,influences,folklore
Captain Kidd,rivaled,Blackbeard
European ships,targeted by,ancient times
legacy,symbolizes,freedom
order and discipline,governs,ship governance
pirate life,influenced by,decline
oppressive forces,oppressed by,European ships
maritime culture,determines,division of spoils
Golden Age,occurred during,European ships
rebels,associated with,Caribbean
maritime culture,shapes,identity
Calico Jack,sought after,treasure
maritime trade,affected by,pirate life
order and discipline,fosters,community
strict code,regulates,ship governance
Blackbeard,embodies,rebellion
Caribbean,facilitates,treasure hunting
books,challenged by,established order
legacy,reflected in,folklore
treasure hunting,restricts,anti-piracy laws
romanticized image,contradicts,anti-piracy laws
Captain Kidd,documented in,history
crew formation,influences,identity
rebels,fought against,colonialism
Captain Kidd,influences,crew decisions
code of conduct,informs,romanticized image
strict code,promotes,community
legendary figures,influences,Caribbean
Sea Peoples,influences,ship governance
Spanish Empire,impacts,ship governance
legendary figures,influences,popular culture
treasure hunting,engages in,Sea Peoples
crew treatment,affects,romanticized image
division of spoils,comprises,treasure
colonialism,defied,defiance
Blackbeard,shapes,maritime culture
legendary figures,involves,swashbuckling adventures
code of conduct,governed by,Caribbean
legendary figures,contributes to,legacy
code of conduct,influenced by,popular culture
crew decisions,influences,identity
European ships,oppressed by,rebels
legendary figures,influences,books
treasure hunting,is part of,history
high seas,embodies,freedom
strict code,governs,division of spoils
strongholds,protects,naval patrols
order and discipline,affects,maritime trade
Spanish Empire,oppresses,common people
legacy,influenced,popular culture
lawless,restricted,naval patrols
heroes,contrasted with,anti-piracy laws
Blackbeard,facilitated,crew formation
code of conduct,inspired,books
ship governance,ensured,freedom
legacy,resulted in,decline
Spanish Empire,influenced by,crew decisions
strict code,governed,high seas
freedom,limited,naval patrols
crew formation,resulted in,crew decisions
origins,originated from,Barbary pirates
code of conduct,regulated by,decline
heroes,depicted as,popular culture
order and discipline,maintained by,decline
community,provided,treasure
treasure hunting,characterized by,pirate life
power vacuum,created by,defiance
crew treatment,affected by,decline
order and discipline,upheld by,legacy
crew decisions,influenced by,strongholds
crew decisions,influenced by,Blackbeard
common people,championed by,freedom
maritime culture,associated with,Barbary pirates
established order,disrupted,Blackbeard
division of spoils,represents,defiance
colonialism,targeted by,raids
crew decisions,embodies,freedom
maritime trade,influenced,division of spoils
established order,maintains,crew decisions
movies,inspired,order and discipline
ancient times,originated from,Blackbeard
common people,inspired,folklore
crew treatment,practiced by,Barbary pirates
Mediterranean,resulted in,crew formation
Calico Jack,featured in,movies
rebellion,challenged,Spanish Empire
Caribbean,set in,movies
ship governance,governs,established order
ship governance,depicts,television shows
ship governance,influences,popular culture
Captain Kidd,experienced by,crew treatment
ship governance,upholds,rebels
maritime trade,supports,community
television shows,featured in,legendary figures
order and discipline,fueled,rebellion
pirate life,involves,crew formation
ship governance,shapes,swashbuckling adventures
maritime culture,characterized by,Golden Age
rebellion,represents,freedom
community,inspired by,rebels
oppressive forces,oppresses,strict code
buccaneers,identifies as,rebels
naval patrols,maintains,order and discipline
buccaneers,involved in,treasure hunting
rebellion,opposes,established order
defiance,challenges,imperialism
heroes,is represented as,history
crew decisions,shaped by,Caribbean
European ships,targeted by,identity
legendary figures,influenced,buccaneers
buccaneers,inspired by,legendary figures
legendary figures,associated with,treasure
strongholds,supports,pirate life
history,is a part of,origins
swashbuckling adventures,impact on,community
maritime culture,influenced by,Sea Peoples
colonialism,exploits,Blackbeard
crew decisions,shapes,swashbuckling adventures
code of conduct,provides,treasure
treasure hunting,diminished by,decline
romanticized image,perceived as,heroes
crew decisions,influenced by,books
adventure,leads to,crew formation
oppressive forces,is influenced by,division of spoils
order and discipline,characterizes,Golden Age
Calico Jack,reflects,maritime culture
imperialism,depicts,romanticized image
Sea Peoples,conducted,raids
common people,is admired by,Calico Jack
strict code,inspires,adventure
lawless,defines,pirate life
crew treatment,influenced by,Sea Peoples
crew treatment,affected by,Spanish Empire
common people,viewed by,strict code
lawless,characterized as,maritime culture
Blackbeard,attacked,European ships
maritime culture,symbolizes,freedom
heroes,inspired,folklore
maritime culture,represents,pirate life
Barbary pirates,operated in,ancient times
rebellion,occurs in,Caribbean
pirates,challenged by,imperialism
Caribbean,results in,crew formation
rebellion,reflected in,popular culture
legendary figures,embodies,defiance
Captain Kidd,influences,ship governance
power vacuum,creates,crew formation
crew decisions,shapes,legendary figures
crew treatment,promotes,freedom
identity,traced to,origins
Calico Jack,influences,crew decisions
rebellion,depicted in,books
Captain Kidd,affects,community
division of spoils,determines,crew formation
legendary figures,shapes,romanticized image
power vacuum,enables,freedom
freedom,restricts,power vacuum
origins,leads to,anti-piracy laws
ancient times,inspires,adventure
established order,maintains,power vacuum
community,inspired by,adventure
ship governance,associated with,treasure
ancient times,influences,common people
popular culture,depicts,freedom
Captain Kidd,determines,division of spoils
buccaneers,targets,naval patrols
treasure,protects against,naval patrols
identity,shapes,community
television shows,features,Barbary pirates
Golden Age,characterizes,adventure
Blackbeard,originates from,origins
Spanish Empire,challenges,Sea Peoples
ancient times,precedes,Golden Age
folklore,influences,anti-piracy laws
Barbary pirates,reflects,Sea Peoples
Golden Age,connects,common people
Spanish Empire,exploits,Barbary pirates
freedom,embodies,adventure
Barbary pirates,competes with,buccaneers
pirates,conducts,raids
rebels,opposes,oppressive forces
Barbary pirates,inspired by,swashbuckling adventures
popular culture,influences,folklore
folklore,depicts,raids
swashbuckling adventures,arises from,power vacuum
decline,results in,raids
Spanish Empire,dominates,imperialism
legacy,represents,pirates
ancient times,documents,history
legacy,shapes,raids
adventure,challenges,established order
high seas,symbolizes,defiance
Calico Jack,operates in,Mediterranean
high seas,facilitates,maritime trade
anti-piracy laws,enforced by,order and discipline
history,influenced by,Sea Peoples
power vacuum,created by,Caribbean
history,context for,Golden Age
television shows,depicted in,common people
rebels,associated with,adventure
popular culture,inspired by,anti-piracy laws
maritime trade,influenced by,movies
rebels,admired by,common people
oppressive forces,opposed by,code of conduct
Sea Peoples,featured in,folklore
defiance,challenged by,naval patrols
order and discipline,governed by,code of conduct
colonialism,exploited by,Caribbean
Barbary pirates,represented in,folklore
lawless,characterized by,Golden Age
books,inspired by,Caribbean
Blackbeard,associated with,division of spoils
swashbuckling adventures,linked to,adventure
Golden Age,inspired by,rebels
pirate life,associated with,ancient times
anti-piracy laws,enforced by,strict code
colonialism,exploited by,power vacuum
books,inspired by,power vacuum
strict code,governed by,Blackbeard
established order,challenged by,imperialism
swashbuckling adventures,depicted in,Golden Age
Blackbeard,navigated by,high seas
Sea Peoples,featured in,television shows
Golden Age,characterized by,pirate life
Mediterranean,associated with,division of spoils
treasure,depicted in,books
maritime trade,influenced by,common people
strongholds,occupied,buccaneers
strongholds,associated with,treasure
history,influenced by,established order
Sea Peoples,predecessors of,buccaneers
Sea Peoples,inspired by,pirates
buccaneers,challenged by,Spanish Empire
pirates,associated with,high seas
history,reflected in,rebels
high seas,conducted by,raids
Barbary pirates,influenced,popular culture
