source,relation,target
competition integrity,enhances,unity in diversity
unity in diversity,is supported by,competition integrity
inspiration,celebrates,celebration
celebration,is derived from,inspiration
1896,occurred in,events
political disputes,affected by,Olympic Games
Olympic spirit,influences,Olympic legacy
Olympic legacy,is defined by,Olympic spirit
race,competes in,athletes
sporting event,serves as,global platform
global platform,is utilized by,sporting event
global platform,contributes to,Olympic legacy
Olympic legacy,is built upon,global platform
international participation,drives,athlete activism
athlete activism,is influenced by,international participation
doping scandals,impacted by,achievement
peace,facilitates,event evolution
event evolution,is a condition for,peace
spirit,embodies,achievement
controversy,associated with,excellence
Coubertin,inspired,Citius Altius Fortius
Citius Altius Fortius,is a source of inspiration for,Coubertin
Games significance,promotes,athlete activism
athlete activism,inspired by,Games significance
controversy,affects,athlete activism
modern challenges,shapes,propaganda
sports,promotes,understanding
athletes,participates in,global event
future Olympics,result of,inspiration
international cooperation,contributes to,sporting legacy
achievement,drives,newer sports
sports,advocates for,social change
athlete representation,reflects,cultural significance
modern Olympics,influenced by,future Olympics
modern challenges,complicated by,achievement
competition integrity,ensures,athletes
international relations,enhances,athlete representation
evolution,originated from,ancient Greece
international participation,promotes,sportsmanship
cultural impact,influences,sporting event
doping scandals,affects,Olympic legacy
diversity,drives,social change
future Olympics,influences,Olympic Games
modern Olympics,includes,sports
international participation,facilitates,competition
race,enhances understanding of,understanding
fair play,supports,global platform
nations,led to,revival
religious festival,faced by,historical challenges
celebration,celebrated by,popularity
achievement,inspired by,athlete activism
race,drives,social change
competition,drives,advocacy
competition,shaped by,historical challenges
Olympic legacy,influenced by,international cooperation
Olympic spirit,inspired by,religion
diversity,enhances,Games significance
Games significance,influences,competition
international cooperation,represents,symbol
cultural impact,shapes,Olympic Games
cultural impact,reflects,athlete representation
diversity,influences,sports
sportsmanship,embodies,unity
peace,challenges,historical challenges
Olympic spirit,revived by,revival
athletes,participates in,popularity
athlete activism,influences,revival
1896,opposed by,Christianity
global unity,symbolizes,Athens
sporting legacy,promotes,advocacy
historical challenges,faced by,sporting legacy
global unity,embodies,sporting history
expansion,enhances,cultural significance
political disputes,influenced by,social issues
competition integrity,fosters,understanding
motto,reflects,sporting history
understanding,enhanced by,cultural significance
motto,influenced by,city-states
spirit,embodies,humanity
competition integrity,drives,social change
Citius Altius Fortius,symbolizes,Games significance
global event,characterizes,modern Olympics
competition,competes in,achievement
sports,contributes to,sporting legacy
event evolution,shaped by,global unity
propaganda,exploited by,international cooperation
Theodosius,abolished by,ancient Greece
controversy,affected by,international participation
cultural impact,provides,global platform
global event,encompasses,sports
cultural significance,enhanced by,cultural impact
propaganda,used as,religion
respect,promoted by,future Olympics
political disputes,resulted from,medal stripping
nations,influences,athlete activism
athlete activism,promotes,newer sports
popularity,enhanced by,understanding
growth,involves,expansion
sportsmanship,requires,respect
Citius Altius Fortius,inspired by,achievement
pagan festival,associated with,global event
Olympic spirit,embodies,values
pagan festival,contrasts with,peace
1896,marks,event evolution
celebration,contradicts,medal stripping
Theodosius,decreed by,traditional events
symbol,represents,achievement
celebration,drives,expansion
Theodosius,ruled by,Athens
athletes,competes in,sporting event
Olympic spirit,influences,athlete activism
Athens,hosted in,fair play
athletes,competes in,Athens
sportsmanship,shaped by,history
controversy,marred by,achievement
pagan festival,influenced by,traditional events
doping scandals,affected by,international cooperation
Christianity,contrasted with,symbol
social change,advocated by,athletes
motto,inspired by,future Olympics
competition,competes against,nations
growth,contributes to,popularity
propaganda,used for,sports
nations,unites,race
global event,influenced by,Olympic legacy
controversy,shaped by,history
unity in diversity,promotes,athlete activism
growth,enhances,unity in diversity
athlete activism,impacts,doping scandals
Citius Altius Fortius,inspired by,ancient Olympics
boycotts,resulted from,medal stripping
popularity,influences,political affiliation
spirit,honors,Zeus
sporting event,promotes,understanding
future Olympics,leads to,revival
global unity,represents,Games significance
religion,contrasts with,sports
inspiration,inspired,Coubertin
history,documented in,achievement
unity,promotes,respect
Athens,inspires,understanding
Athens,celebrated in,celebration
Olympic legacy,affects,competition integrity
propaganda,utilized as,race
popularity,contributes to,sporting legacy
tradition,informs,history
city-states,celebrated by,celebration
competition integrity,symbolizes,symbol
global phenomenon,evolved into,event evolution
international cooperation,supports,athlete activism
growth,drives,event evolution
social change,advocates for,understanding
cultural impact,inspired by,inspiration
popularity,driven by,values
political disputes,affected by,global phenomenon
evolution,provides,global platform
Citius Altius Fortius,embodies,Olympic spirit
controversy,associated with,nations
modern Olympics,hosts,Athens
Citius Altius Fortius,inspired by,global platform
city-states,enhanced by,excellence
religious festival,includes,events
future Olympics,influences,expansion
unity in diversity,promotes,competition
values,enhances,unity in diversity
race,influences,legacy
competition,impacts,doping scandals
race,leads to,revival
Olympic Games,comprises,events
future Olympics,introduces,newer sports
expansion,supports,advocacy
propaganda,utilized by,cultural significance
international cooperation,fosters,sportsmanship
controversy,challenges,Olympic spirit
cultural impact,shapes,athletes
pagan festival,viewed as,sporting event
excellence,influences,global unity
international cooperation,enhances,competition
sporting history,reflects,events
history,shapes,legacy
global event,evolved into,ancient Olympics
newer sports,includes,sports
pagan festival,associated with,Athens
values,drives,growth
doping scandals,affected by,race
unity,enhances,athlete representation
international participation,facilitates,expansion
cultural significance,represents,athletes
sportsmanship,promotes,expansion
future Olympics,anticipates,global phenomenon
religion,contrasts with,competition integrity
social issues,influences,international participation
Christianity,contradicts,religious festival
sporting legacy,defines,sporting event
global phenomenon,drives,advocacy
propaganda,used for,popularity
sporting legacy,embodies,Athens
competition integrity,revives,revival
historical challenges,faces,global phenomenon
celebration,celebrated in,future Olympics
1896,held in,religious festival
diversity,presents,modern challenges
inspiration,fosters,global unity
historical challenges,faces,growth
sports,encourages,athlete activism
doping scandals,impacted by,global event
spirit,represents,athlete representation
newer sports,includes,race
ancient Olympics,includes,traditional events
growth,drives,evolution
1896,occurred in,Olympic Games
growth,promotes,social change
boycotts,influenced by,global phenomenon
controversy,associated with,doping scandals
future Olympics,anticipated in,excellence
controversy,complicated by,international cooperation
symbol,represents,Zeus
sports,involves,competition
ancient Olympics,inspired by,motto
doping scandals,affected by,popularity
values,promotes,social change
political disputes,contributes to,social change
race,influences,sportsmanship
global phenomenon,is characterized by,sportsmanship
popularity,enhanced by,achievement
race,is a factor in,competition
history,is shaped by,international cooperation
symbol,represents,respect
global phenomenon,is exemplified by,excellence
values,underpins,sports
social change,is utilized for,propaganda
athletes,is demonstrated by,sportsmanship
achievement,is achieved through,motto
Athens,is associated with,achievement
Athens,is present in,tradition
city-states,is influenced by,achievement
celebration,celebrates,excellence
global event,includes,competition
values,affects,political affiliation
social change,challenges,religion
political affiliation,is linked to,excellence
humanity,is impacted by,political affiliation
Christianity,contrasts with,motto
doping scandals,is affected by,sporting event
1896,is established in,motto
values,embodies,excellence
Games significance,influences,future Olympics
controversy,will influence,future Olympics
sportsmanship,fosters,understanding
nations,drives,popularity
understanding,enhances,modern Olympics
sportsmanship,promotes,social change
expansion,leads to,events
cultural impact,affects,nations
spirit,provides,inspiration
newer sports,includes,sporting event
Games significance,promotes,advocacy
controversy,influences,advocacy
competition,is influenced by,popularity
legacy,represents,unity in diversity
Games significance,faces,historical challenges
religious festival,honored by,Zeus
newer sports,includes,Athens
ancient Olympics,shapes,sporting history
modern challenges,challenges,sporting event
ancient Olympics,competed by,city-states
unity,represented by,athletes
values,defines,Olympic legacy
spirit,celebrated by,celebration
international participation,highlights,Games significance
boycotts,used as,propaganda
unity in diversity,drives,expansion
values,symbolizes,symbol
social change,influences,newer sports
competition integrity,undermines,controversy
achievement,influences,future Olympics
inspiration,fosters,respect
cultural impact,utilizes,propaganda
legacy,contributes to,growth
symbol,serves as,global platform
sportsmanship,promotes,sports
symbol,embodies,cultural significance
social change,complicates,modern challenges
global phenomenon,includes,events
Zeus,honors,sporting history
historical challenges,shapes,Olympic legacy
social issues,affects,competition integrity
achievement,supports,advocacy
spirit,inspired by,athletes
Theodosius,enforced by,legacy
international cooperation,facilitates,expansion
achievement,marks,evolution
international participation,intersects with,political affiliation
global phenomenon,contributes to,achievement
Olympic spirit,unites,city-states
modern challenges,drives,event evolution
tradition,influenced,evolution
city-states,contributed to,global platform
growth,led to,achievement
social change,promotes,athlete activism
religion,fueled,expansion
peace,embodies,global event
unity in diversity,drives,popularity
unity,enhances,understanding
political disputes,associated with,propaganda
sporting legacy,shaped by,evolution
Games significance,signifies,achievement
city-states,transformed,event evolution
spirit,fosters,peace
excellence,showcases,events
future Olympics,influenced by,Olympic legacy
sporting event,involves,competition
international participation,embodies,excellence
social issues,fosters,unity
global event,comprises,traditional events
Athens,hosted by,unity in diversity
international cooperation,enhances,popularity
cultural impact,resulted in,doping scandals
Christianity,contrasts with,Citius Altius Fortius
inspiration,inspired,athlete representation
spirit,promotes,understanding
global unity,enhanced by,cultural impact
excellence,represents,Games significance
social change,drives,competition
values,represents,achievement
historical challenges,challenged by,legacy
understanding,promotes,legacy
evolution,influenced by,legacy
political disputes,led to,revival
Olympic Games,represents,athlete representation
legacy,drives,social change
event evolution,shaped by,unity in diversity
Olympic legacy,influenced by,sportsmanship
achievement,inspired by,humanity
nations,supports,advocacy
doping scandals,impacts,event evolution
unity,contradicts,medal stripping
international cooperation,competed among,city-states
sports,expanded by,expansion
future Olympics,shapes,Olympic spirit
excellence,a result of,achievement
Theodosius,abolished by,religion
pagan festival,included in,events
future Olympics,impacting,doping scandals
Athens,hosted by,sports
athletes,competed in,events
pagan festival,revived in,1896
Olympic legacy,influences,modern challenges
international cooperation,promoted by,sports
global event,is part of,sporting history
understanding,drives,athlete activism
sporting history,is a part of,peace
modern challenges,faces,sportsmanship
diversity,is celebrated by,celebration
city-states,influenced by,sporting legacy
global event,evolves from,event evolution
Zeus,dedicated to,Citius Altius Fortius
unity,is promoted by,revival
Olympic spirit,encourages,international participation
Citius Altius Fortius,is inspired by,humanity
athlete activism,is influenced by,sportsmanship
global unity,reflects,cultural significance
cultural impact,affects,race
unity in diversity,represents,excellence
diversity,addresses,social issues
global event,is driven by,growth
Olympic Games,evolved into,global phenomenon
cultural significance,embodies,motto
inspiration,motivates,athletes
sports,is a form of,advocacy
events,is shaped by,Olympic legacy
diversity,will influence,future Olympics
sports,faces,historical challenges
medal stripping,affects,international relations
religion,is influenced by,legacy
political disputes,is challenged by,competition integrity
ancient Olympics,featured in,events
diversity,is promoted by,advocacy
Olympic Games,hosts,athletes
sporting event,is characterized by,expansion
revival,is revived by,legacy
Christianity,opposes,history
unity in diversity,is influenced by,Olympic legacy
diversity,promotes,international cooperation
Theodosius,is affected by,sporting history
sportsmanship,enhances,competition
international cooperation,embodies,spirit
future Olympics,precedes,global event
religious festival,promotes,peace
Christianity,contradicts,ancient Olympics
Olympic Games,fosters,peace
Olympic Games,promotes,understanding
Athens,hosted in,sporting event
pagan festival,dedicated to,Zeus
city-states,participated by,sporting event
city-states,associated with,Athens
unity,enhances,competition
fair play,influenced,city-states
motto,inspires,athletes
Olympic legacy,influences,race
Olympic Games,shapes,sporting legacy
pagan festival,associated with,sporting history
religious festival,represents,tradition
athletes,embodies,respect
values,represents,cultural significance
respect,affected by,controversy
unity in diversity,faces,modern challenges
competition integrity,promotes,excellence
social issues,enhances,understanding
international relations,fosters,unity in diversity
cultural significance,embodies,humanity
Olympic Games,encourages,international participation
ancient Greece,influenced by,Christianity
inspiration,contributes to,Olympic legacy
ancient Greece,originated in,ancient Olympics
newer sports,includes,modern Olympics
sporting event,is a type of,international participation
cultural impact,drives,popularity
symbol,represents,global unity
Citius Altius Fortius,is inspired by,legacy
motto,promotes,peace
historical challenges,faces,sporting event
city-states,influenced by,growth
social change,advocates for,future Olympics
international relations,affects,growth
advocacy,promotes,understanding
international relations,contributes to,global phenomenon
Olympic spirit,embodies,competition integrity
sporting event,is a type of,Games significance
propaganda,utilized by,future Olympics
Zeus,associated with,history
cultural impact,enhances,unity in diversity
cultural impact,is associated with,Athens
medal stripping,highlights,understanding
social change,drives,advocacy
social change,is a result of,medal stripping
international participation,represents,athlete representation
historical challenges,faces,athlete representation
propaganda,is used for,inspiration
international relations,involves,athletes
global phenomenon,serves as,inspiration
history,fosters,unity
athlete representation,promotes,understanding
popularity,impacts,political disputes
expansion,includes,athletes
athlete representation,advocates for,social change
cultural impact,influences,event evolution
cultural impact,contributes to,growth
Games significance,enhances,athlete representation
Zeus,contrasts with,Christianity
tradition,influences,traditional events
Zeus,dedicated to,ancient Olympics
respect,shaped by,history
popularity,defines,Olympic legacy
growth,celebrates,celebration
competition,includes,events
history,influences,spirit
athlete representation,influences,modern Olympics
social issues,shapes,sporting legacy
international participation,enhances,cultural significance
Olympic legacy,embodies,respect
peace,comprises,events
inspiration,leads to,revival
evolution,drives,expansion
sporting legacy,informs,events
Theodosius,was opposed by,Citius Altius Fortius
international cooperation,ensures,competition integrity
achievement,reflects,athlete representation
political disputes,affects,event evolution
unity in diversity,embodies,Citius Altius Fortius
growth,shapes,future Olympics
Zeus,is honored by,global platform
Games significance,enhances,cultural significance
controversy,affects,cultural significance
international relations,promotes,understanding
symbol,represents,sportsmanship
Citius Altius Fortius,inspires,athletes
international relations,drives,social change
sporting event,exemplifies,excellence
inspiration,results in,doping scandals
historical challenges,influences,event evolution
competition integrity,ensures,achievement
growth,promotes,advocacy
Christianity,contrasts with,peace
ancient Olympics,is a type of,sporting event
excellence,achieved by,athletes
doping scandals,affected by,Olympic Games
boycotts,promotes,social change
fair play,embodies,symbol
symbol,represents,unity
popularity,is influenced by,sportsmanship
nations,represents,athlete representation
athlete representation,represented by,nations
unity,contributes to,expansion
political disputes,influences,advocacy
athlete representation,shapes,Olympic legacy
historical challenges,affects,future Olympics
cultural impact,influences,sports
nations,afflicted by,medal stripping
medal stripping,stripped of,Olympic spirit
motto,inspired by,Coubertin
global unity,promotes,events
advocacy,utilized for,propaganda
diversity,ensures,competition integrity
cultural significance,drives,athlete activism
Theodosius,abolished by,evolution
Olympic spirit,embodies,athlete representation
international participation,provides,inspiration
medal stripping,associated with,propaganda
ancient Olympics,serves as,global platform
athlete representation,utilized by,global platform
popularity,drives,newer sports
sports,represents,Citius Altius Fortius
social issues,led to,revival
unity in diversity,characterizes,sporting event
international participation,celebrates,celebration
nations,enhances,cultural significance
inspiration,provides,competition
pagan festival,deemed as,Citius Altius Fortius
international relations,shapes,Olympic legacy
global phenomenon,represents,sporting legacy
cultural impact,influences,excellence
tradition,defines,sporting history
religious festival,was a type of,Olympic Games
Zeus,inspired,traditional events
sporting event,occurred in,1896
achievement,celebrates,celebration
boycotts,resulted in,sportsmanship
international cooperation,embodies,motto
Citius Altius Fortius,represents,Olympic legacy
social issues,drives,athlete activism
legacy,influences,social issues
unity in diversity,highlights,cultural significance
cultural significance,reflects,doping scandals
evolution,defines,Games significance
newer sports,affects,medal stripping
spirit,embodies,growth
Games significance,is enhanced by,sportsmanship
diversity,promotes,respect
values,facilitates,international participation
diversity,intersects with,race
evolution,influences,sports
Theodosius,decreed by,spirit
athletes,promotes,understanding
Zeus,honored by,peace
athlete representation,shapes,newer sports
international relations,triggers,revival
cultural significance,is reflected in,international cooperation
propaganda,used by,global phenomenon
advocacy,motivates,athlete activism
growth,leads to,events
motto,represents,humanity
expansion,initiates,revival
modern challenges,challenges,athlete representation
Theodosius,abolished by,history
Coubertin,influenced by,political affiliation
athlete activism,affects,medal stripping
legacy,shapes,medal stripping
political affiliation,affected by,sportsmanship
pagan festival,is rooted in,evolution
competition,requires,respect
social issues,is enhanced by,sportsmanship
inspiration,provides,history
cultural impact,shapes,religion
nations,inspires,inspiration
modern Olympics,is defined by,athletes
revival,impacts,boycotts
doping scandals,is challenged by,international relations
social issues,affects,competition
athlete representation,drives,athlete activism
controversy,caused by,popularity
Theodosius,decreed by,Christianity
nations,celebrates,celebration
unity,promotes,social change
nations,unites,humanity
Coubertin,inspired by,humanity
sportsmanship,exemplifies,excellence
ancient Greece,originated from,motto
sporting event,includes,global event
sporting event,associated with,peace
unity,fosters,sports
ancient Olympics,promotes,peace
global platform,provides,athletes
athletes,utilizes,global platform
modern challenges,faces,advocacy
spirit,embodies,Games significance
Olympic legacy,promotes,understanding
modern challenges,challenges,cultural impact
global event,represents,athlete representation
city-states,influences,future Olympics
boycotts,drives,athlete activism
symbol,represents,Athens
unity in diversity,celebrates,celebration
newer sports,influences,Citius Altius Fortius
celebration,contradicts,doping scandals
Citius Altius Fortius,inspired by,athlete representation
athlete representation,ensures,competition integrity
cultural impact,influences,athlete activism
religious festival,serves as,global platform
Olympic Games,represents,Olympic spirit
international cooperation,inspires,inspiration
modern challenges,presents challenges to,Citius Altius Fortius
modern Olympics,influenced by,Olympic legacy
international relations,promotes,sportsmanship
international participation,involves,nations
pagan festival,contrasts with,spirit
unity,embodies,excellence
international relations,shapes,competition
understanding,includes,events
modern Olympics,inspired by,ancient Olympics
international cooperation,promotes,celebration
peace,serves as,global platform
athlete representation,challenges,controversy
expansion,drives,inspiration
unity in diversity,shapes,future Olympics
Olympic spirit,enhances,understanding
Theodosius,decreed by,symbol
international participation,includes,events
spirit,represents,excellence
cultural significance,reflects,competition integrity
unity in diversity,advocates for,advocacy
propaganda,utilized by,athletes
international cooperation,supports,future Olympics
pagan festival,contradicts,Christianity
sportsmanship,achieves,achievement
controversy,associated with,propaganda
history,informs,motto
religion,influences,future Olympics
Coubertin,inspired by,achievement
global phenomenon,fosters,unity
ancient Olympics,establishes,tradition
competition,drives,excellence
symbol,advocates for,social change
boycotts,creates,controversy
Athens,hosted by,religious festival
race,sparks,political disputes
Athens,held in,Olympic Games
propaganda,used as,history
celebration,celebrated by,race
sports,includes,future Olympics
values,embodies,unity
Christianity,contradicts,tradition
spirit,influences,religion
global phenomenon,promotes,respect
humanity,upholds,fair play
Theodosius,decreed by,religious festival
nations,inspired by,Coubertin
Coubertin,influenced by,nations
tradition,marked by,1896
history,influences,religion
celebration,embodies,respect
competition,participated in,athletes
nations,used for,propaganda
Theodosius,abolished by,peace
boycotts,affects,traditional events
pagan festival,originated in,ancient Greece
values,promotes,respect
inspiration,drives,evolution
political disputes,affects,global event
events,competes in,city-states
spirit,influences,newer sports
unity,promotes,athlete activism
future Olympics,shapes,cultural significance
fair play,enhances,cultural significance
Citius Altius Fortius,inspired by,evolution
social issues,fosters,unity in diversity
evolution,transformed into,religious festival
growth,increases,athlete representation
historical challenges,faced,Olympic Games
competition,fosters,understanding
popularity,affects,medal stripping
ancient Olympics,promotes,global unity
inspiration,signifies,Games significance
international participation,fosters,unity
history,shaped by,Coubertin
inspiration,motivates,sports
historical challenges,faces,sporting history
Olympic legacy,influences,newer sports
social issues,drives,growth
international cooperation,enhances,nations
modern Olympics,transformed from,religious festival
political disputes,affects,sporting event
unity in diversity,includes,events
Coubertin,inspired by,international cooperation
cultural impact,shapes,motto
popularity,predicts,future Olympics
doping scandals,associated with,propaganda
medal stripping,affected by,values
sporting legacy,promotes,understanding
modern Olympics,includes,Olympic Games
history,inspires,athlete activism
medal stripping,affects,unity in diversity
Games significance,signifies,Olympic Games
modern Olympics,includes,competition
motto,embodies,unity in diversity
Athens,inspired by,motto
sporting legacy,promotes,social change
growth,provides,global platform
1896,featured in,city-states
inspiration,motivates,political affiliation
Olympic Games,includes,sports
doping scandals,contradicts,Olympic spirit
ancient Greece,originated from,tradition
Olympic spirit,promotes,global unity
peace,influences,modern Olympics
values,enhances,athlete representation
celebration,serves as,global platform
Olympic legacy,encourages,athlete activism
traditional events,evolved from,event evolution
popularity,affects,boycotts
modern Olympics,influences,sporting legacy
growth,limits,medal stripping
understanding,promotes,respect
motto,drives,growth
religious festival,is a type of,pagan festival
diversity,shapes,sporting legacy
Olympic Games,is associated with,pagan festival
achievement,represents,fair play
achievement,symbolizes,unity
Olympic spirit,inspires,newer sports
Theodosius,inspired by,motto
global unity,unites,athletes
global platform,supports,newer sports
global phenomenon,results in,expansion
inspiration,drives,excellence
international participation,promotes,respect
international participation,influences,race
international relations,enhances,popularity
symbol,represents,revival
Citius Altius Fortius,drives,expansion
Olympic Games,embodies,excellence
cultural impact,shapes,values
Games significance,embodies,respect
Theodosius,abolished by,1896
Olympic spirit,influences,legacy
religion,opposes,Christianity
sporting legacy,derives from,global event
ancient Olympics,is a type of,religious festival
controversy,caused by,unity
Citius Altius Fortius,represents,spirit
tradition,is honored by,Zeus
social issues,addresses,social change
fair play,motivates,inspiration
Athens,is influenced by,future Olympics
excellence,drives,expansion
international cooperation,fosters,global unity
diversity,enhances,nations
global phenomenon,is characterized by,popularity
competition integrity,supports,sporting legacy
international participation,resulted in,medal stripping
fair play,is part of,celebration
Olympic legacy,influenced by,Olympic Games
international relations,shaped by,event evolution
global unity,promotes,understanding
Olympic legacy,influenced by,competition
sports,includes,events
social issues,highlights,Games significance
medal stripping,related to,advocacy
event evolution,driven by,expansion
achievement,is complemented by,respect
athlete representation,affects,future Olympics
motto,reflects,historical challenges
international participation,a consequence of,competition integrity
international relations,complicated by,political disputes
motto,promotes,understanding
evolution,has evolved from,motto
social issues,influences,sports
Olympic spirit,embodies,sportsmanship
1896,is honored by,Zeus
city-states,influenced by,cultural impact
ancient Olympics,influenced by,Olympic Games
global phenomenon,represents,unity in diversity
fair play,is promoted by,nations
ancient Greece,originated from,global platform
diversity,used for,propaganda
athlete representation,enhanced by,sportsmanship
unity,is represented by,nations
athlete representation,supports,advocacy
Olympic spirit,inspired by,competition
ancient Greece,is located in,city-states
competition,provides,global platform
global unity,characterizes,modern Olympics
growth,drives,inspiration
social issues,affects,political affiliation
traditional events,is a type of,events
Athens,associated with,Citius Altius Fortius
international cooperation,is a goal of,humanity
Zeus,honored by,legacy
medal stripping,highlights,Games significance
symbol,represents,athlete activism
sporting history,part of,Citius Altius Fortius
city-states,associated with,Citius Altius Fortius
global phenomenon,drives,growth
Olympic spirit,embodies,unity
propaganda,is used for,competition
medal stripping,affects,sports
sports,is associated with,motto
competition integrity,involves,nations
evolution,represents,cultural significance
Athens,is hosted by,excellence
diversity,led to,revival
international relations,shapes,future Olympics
sportsmanship,enhances,cultural significance
pagan festival,associated with,global unity
athletes,is represented by,global phenomenon
social issues,addresses,excellence
political affiliation,influences,medal stripping
