source,relation,target
robotics,ensures,accuracy
origami artists,applies,ratio
proportion,defines,forms
software programs,is supported by,creations
transformation,involves,adaptable designs
calculations,is ensured by,structural soundness
ratio,determines,shapes
technology,inspired by,deployable solar panels
symmetrical designs,is enhanced by,integrity
multidisciplinary field,includes,origami
engineering,drives,exploration
balance,ensures,adaptable designs
geometric principles,applies to,robotics
balance,contributes to,repetitions
integrity,maintained by,forms
origami artists,utilizes,geometric principles
calculations,is applied in,material science
engineering,produces,creations
structural soundness,ensures,engineering
folded structure,creates,three-dimensional structures
symmetrical designs,is represented by,science
adaptable designs,involves,mathematics
calculations,involves,computer science
transformation,is studied in,computational origami
beauty of mathematics,is defined by,paper folding
repetitions,is a concept in,mathematics
folds,involves,transformation
folded structure,is created as,forms
symmetry,is ensured by,integrity
calculations,is achieved through,intricate designs
forms,is influenced by,structural soundness
creations,drives,exploration
calculations,involves,ratio
algorithms,is based on,mathematics
multidisciplinary field,applies to,medical devices
scaling,determines,folds
geometric principles,informs,proportion
adaptable designs,leads to,innovative structures
Euclidean geometry,defines,dimensions
folded structure,is achieved through,precision
adaptable designs,utilizes,engineering
manipulation,is a result of,integrity
Euclidean geometry,is applied in,architecture
forms,is related to,material science
engineering,results in,intricate designs
Euclidean geometry,involves,angles
technology,is applied in,artificial intelligence
forms,is influenced by,computer science
geometric principles,is utilized in,software programs
precision,is characterized by,transformation
angles,develops,algorithms
manipulation,creates,symmetrical designs
shapes,defines,vertices
mathematics,underpins,precision
geometric principles,ensures,structural soundness
computational origami,utilizes,shapes
origami artists,applies,science
shapes,influences,folds
paper folding,inspired by,deployable solar panels
shapes,represents,geometric concepts
transformation,illustrates,beauty of mathematics
angles,affects,integrity
mathematical concepts,informs,integrity
Euclidean geometry,contributes to,computer science
innovative structures,enables,precision
Euclidean geometry,facilitates,intricate designs
artificial intelligence,influences,manipulation
medical devices,derives from,paper folding
origami artists,analyzes,folding patterns
visual appeal,enhances,robotics
geometric principles,supports,adaptable designs
graph theory,utilizes,engineering
angles,determined by,structural soundness
mathematical concepts,informs,structural soundness
adaptable designs,applies to,material science
origami artists,comprises,folded structure
folds,is characterized by,symmetry
geometric concepts,creates,forms
integrity,enables,transformation
geometric principles,determines,vertices
visual appeal,enhances,proportion
origami,involves,calculations
folds,is a process of,manipulation
paper folding,allows for,scaling
engineering,utilizes,ratio
intricate designs,creates,three-dimensional structures
engineering,develops,algorithms
origami artists,enhances,visual appeal
architecture,determines,angles
transformation,involves,origami
geometric principles,ensures,precision
innovative structures,inspired by,calculations
technology,involves,manipulation
material science,applied in,precision
adaptable designs,relies on,proportion
software programs,creates,forms
angles,determines,folding patterns
intricate designs,produced by,computer science
precision,enhances,science
structural soundness,ensures,advancements
origami,influences,engineering
mathematical concepts,involves,folds
mathematical concepts,related to,advancements
edges,forms,forms
folded structure,composes,dimensions
geometric principles,enhances,beauty of mathematics
adaptable designs,utilizes,software programs
graph theory,is a branch of,mathematics
ratio,is related to,Euclidean geometry
mathematical concepts,is a subset of,geometric concepts
transformation,involves,scaling
edges,contributes to,symmetry
repetitions,is influenced by,dimensions
advancements,advances,computer science
origami,is a form of,creations
software programs,is manipulated by,manipulation
software programs,is a tool for,algorithms
advancements,is enhanced by,intricate designs
symmetrical designs,achieves,balance
innovative structures,is applied in,graph theory
edges,is a method of,manipulation
vertices,influences,visual appeal
adaptable designs,is represented by,three-dimensional structures
geometric principles,is utilized in,algorithms
visual appeal,defines,computational origami
origami,is created through,shapes
folds,enhances,visual appeal
geometric concepts,is informed by,medical devices
exploration,ensures,accuracy
mathematical concepts,is a component of,stability
geometric concepts,is derived from,visual appeal
integrity,ensures,geometric principles
advancements,is advanced by,architecture
adaptable designs,facilitates,exploration
visual appeal,enhances,dimensions
vertices,is defined by,deployable solar panels
multidisciplinary field,involves,calculations
computational origami,is a type of,deployable solar panels
geometric concepts,is a concept of,symmetry
origami,involves,angles
deployable solar panels,is a component of,folds
mathematical concepts,is a field of study in,origami
geometric concepts,is informed by,deployable solar panels
balance,is a factor in,dimensions
mathematical concepts,is applied in,technology
precision,is enhanced by,artificial intelligence
balance,is a characteristic of,vertices
three-dimensional structures,formed by,folding patterns
dimensions,applies to,mathematics
geometric principles,guides,origami
innovative structures,inspired by,dimensions
intricate designs,creates,adaptable designs
innovative structures,formed by,vertices
innovative structures,involves,computational origami
edges,defines,dimensions
mathematical concepts,utilizes,software programs
folding patterns,is characterized by,creations
folded structure,influences,art
edges,comprises,angles
computational origami,involves,adaptable designs
origami artists,practices,paper folding
accuracy,ensures,visual appeal
folding patterns,involves,shapes
geometric concepts,enhances,repetitions
three-dimensional structures,results in,precision
beauty of mathematics,enhances,artificial intelligence
deployable solar panels,develops,engineering
symmetry,ensures,accuracy
beauty of mathematics,enhances,manipulation
precision,promotes,exploration
graph theory,applies to,material science
robotics,involves,paper folding
paper folding,involves,calculations
deployable solar panels,is a result of,creations
beauty of mathematics,demonstrates,deployable solar panels
geometric principles,enables,scaling
origami artists,contributes to,robotics
visual appeal,enhances,algorithms
science,utilizes,medical devices
advancements,results in,origami
art,provides,balance
technology,ensures,precision
mathematics,informs,art
Euclidean geometry,influences,folded structure
deployable solar panels,informs,algorithms
stability,ensures,integrity
adaptable designs,applies,graph theory
three-dimensional structures,is defined by,geometric concepts
engineering,advances,artificial intelligence
vertices,involves,calculations
computational origami,requires,calculations
Euclidean geometry,utilizes,repetitions
intricate designs,results in,precision
paper folding,creates,forms
origami artists,involves,proportion
multidisciplinary field,encompasses,dimensions
art,leads to,innovative structures
stability,ensures,science
adaptable designs,ensures,accuracy
science,involves,scaling
stability,provides,structural soundness
multidisciplinary field,includes,angles
accuracy,ensures,repetitions
computational origami,informs,precision
multidisciplinary field,comprises,mathematical concepts
dimensions,involves,material science
graph theory,contributes to,robotics
geometric concepts,defines,precision
creations,enhances,artificial intelligence
mathematics,enhances,beauty of mathematics
algorithms,improves,accuracy
origami,provides,visual appeal
advancements,enables,edges
multidisciplinary field,combines with,art
vertices,defines,forms
computational origami,creates,forms
visual appeal,contributes to,Euclidean geometry
proportion,influences,folded structure
beauty of mathematics,enhances,algorithms
beauty of mathematics,enhances,technology
Euclidean geometry,contributes to,balance
multidisciplinary field,encompasses,transformation
proportion,enhances,repetitions
origami,inspired by,deployable solar panels
angles,creates,symmetrical designs
mathematics,is a branch of,Euclidean geometry
medical devices,influences,beauty of mathematics
manipulation,applies to,medical devices
computer science,intersects with,science
transformation,involves,calculations
calculations,facilitates,exploration
graph theory,develops,software programs
angles,affects,symmetry
three-dimensional structures,ensures,accuracy
folds,utilizes,medical devices
forms,improves,accuracy
computer science,analyzes,folding patterns
repetitions,ensures,structural soundness
stability,provides,beauty of mathematics
angles,involves,manipulation
geometric principles,informs,artificial intelligence
graph theory,applies to,three-dimensional structures
proportion,contributes to,balance
manipulation,ensures,stability
material science,relates to,folded structure
origami artists,creates,adaptable designs
transformation,results in,forms
precision,ensures,accuracy
mathematical concepts,includes,accuracy
computer science,involves,folded structure
mathematics,is a field of,proportion
scaling,enables,symmetrical designs
dimensions,affects,proportion
intricate designs,results in,folded structure
graph theory,supports,exploration
paper folding,involves,mathematical concepts
folding patterns,influences,visual appeal
folded structure,determines,ratio
integrity,ensures,balance
transformation,creates,symmetry
deployable solar panels,requires,scaling
folds,provides,stability
advancements,leads to,multidisciplinary field
ratio,involves,repetitions
three-dimensional structures,results in,paper folding
mathematics,underpins,integrity
origami artists,utilizes,folds
scaling,involves,symmetry
origami artists,applies,geometric concepts
transformation,involves,manipulation
calculations,underpins,geometric concepts
balance,ensures,structural soundness
deployable solar panels,inspired by,computer science
medical devices,utilizes,mathematics
engineering,influences,symmetrical designs
structural soundness,involves,mathematics
architecture,involves,repetitions
scaling,requires,manipulation
visual appeal,enhances,computer science
medical devices,applies,technology
three-dimensional structures,results in,dimensions
intricate designs,influences,graph theory
three-dimensional structures,forms,vertices
three-dimensional structures,results in,computational origami
visual appeal,enhances,ratio
robotics,utilizes,folds
engineering,involves,symmetry
structural soundness,enables,innovative structures
balance,achieves,intricate designs
stability,ensures,mathematics
geometric principles,informs,technology
mathematics,underpins,computer science
dimensions,facilitates,exploration
origami artists,involves,engineering
vertices,involves,exploration
computational origami,supports,exploration
mathematics,utilizes,intricate designs
graph theory,involves,geometric concepts
innovative structures,creates,forms
shapes,creates,symmetrical designs
ratio,is a branch of,mathematics
structural soundness,ensures,dimensions
material science,applies to,Euclidean geometry
creations,exemplifies,symmetry
origami artists,utilizes,graph theory
repetitions,involves,folding patterns
innovative structures,is created by,intricate designs
origami artists,produces,creations
folded structure,is essential for,geometric concepts
creations,involves,manipulation
geometric principles,requires,calculations
Euclidean geometry,is applied in,paper folding
symmetrical designs,inspired by,geometric concepts
origami artists,achieves,accuracy
calculations,ensures,accuracy
folded structure,is part of,repetitions
structural soundness,ensures,shapes
dimensions,involves,intricate designs
intricate designs,is part of,vertices
origami artists,appreciates,beauty of mathematics
scaling,involves,mathematical concepts
symmetrical designs,influences,geometric principles
adaptable designs,inspired by,deployable solar panels
scaling,is a form of,art
geometric principles,determines,forms
science,utilizes,calculations
origami,creates,folded structure
folding patterns,results in,folded structure
advancements,drives,vertices
robotics,applies to,Euclidean geometry
origami artists,develops,algorithms
mathematics,underpins,advancements
origami artists,informs,Euclidean geometry
art,transforms into,three-dimensional structures
geometric principles,enhances,symmetry
proportion,involves,paper folding
geometric concepts,contributes to,balance
graph theory,ensures,accuracy
beauty of mathematics,appreciates,robotics
folds,leads to,innovative structures
innovative structures,is a result of,advancements
art,influences,engineering
geometric principles,guides,manipulation
art,leads to,exploration
structural soundness,applies to,material science
angles,affects,precision
exploration,results in,symmetrical designs
proportion,is applied in,Euclidean geometry
precision,enhances,folding patterns
stability,ensures,balance
science,shapes,forms
mathematical concepts,involves,creations
robotics,develops,algorithms
symmetrical designs,ensures,accuracy
engineering,facilitates,transformation
mathematical concepts,is based on,innovative structures
creations,is a form of,art
shapes,defines,angles
folded structure,is exemplified by,mathematical concepts
shapes,informs,mathematical concepts
computer science,intersects with,material science
