source,relation,target
values,triggers,emotional triggers
self-expression,leads to,decision influences
negative attitudes,affects,brand image
values,promotes,brand loyalty
value alignment,is influenced by,negative attitudes
customs,shapes,emotional factors
motivation sources,is influenced by,decision-making
decision-making,is aligned with,product alignment
consumer preferences,influences,purchase intentions
consumer values,is a component of,internal factors
consumer values,shapes,social norms
negative attitudes,affects,purchasing decisions
internal factors,influenced by,decision-making
information search,enhances,engaging experiences
customs,influences,consumer psychology
positive attitudes,results in,tailored marketing
impulse purchases,utilizes,marketing strategies
external factors,affects,consumer interactions
decision influences,influences,group harmony
brand loyalty,enhances,engaging experiences
impulse purchases,affects,purchasing decisions
intrinsic motivation,influenced by,negative attitudes
psychological factors,influenced by,decision-making
external factors,influenced by,consumer preferences
brand loyalty,is affected by,complexity
beliefs,influences,peer pressure
beliefs,shapes,brand image
decision influences,is influenced by,engaging experiences
perception,influences,consumer behavior
value alignment,is a factor in,beliefs
discounts,affects,influences
positive attitudes,affects,personal preferences
complexity,shapes,consumer values
information search,affects,marketing influence
peer pressure,is influenced by,emotional factors
brand image,shapes,emotional factors
discounts,is influenced by,consumer preferences
motivation types,is a factor in,product placements
value alignment,is a factor in,emotional factors
consumer psychology,facilitates,self-expression
self-expression,is influenced by,consumer psychology
self-expression,informs,tailored marketing
tailored marketing,is shaped by,self-expression
marketing messages,affects,decision influences
decision influences,is influenced by,marketing messages
brand loyalty,is influenced by,marketing influence
marketing influence,affects,brand loyalty
discounts,drives,purchase intentions
purchase intentions,is influenced by,discounts
emotional triggers,shapes,marketing influence
marketing influence,is influenced by,emotional triggers
emotional factors,affects,purchasing decisions
purchasing decisions,is influenced by,emotional factors
consumer psychology,influences,peer pressure
peer pressure,is shaped by,consumer psychology
perception,influences,impulse purchases
beliefs,shaped by,brand loyalty
consumer psychology,affects,brand image
brand image,is influenced by,consumer psychology
negative attitudes,impacts,consumer interactions
consumer interactions,are influenced by,negative attitudes
consumer psychology,aligns with,value alignment
value alignment,is influenced by,consumer psychology
