source,relation,target
history,contextualizes,confusion
manipulation,fuels,public fascination
impact on society,contributes to,misinformation
truth,engenders,public fascination
scientific rigor,evaluated by,debate
cultural critique,critiques,postmodernism
mass media,shapes,historical narratives
exposure,revealed by,authenticity
evolutionary theory,complicates,confusion
mythologies,captures,public fascination
manipulation,involves,artistic deception
fake news,analyzed by,experts
critical thinking,requires,scientific community
artistic deception,involves,truth
misleading,results in,public perception
public fascination,analyzes,hoax analysis
cultural critique,examines,intellectual discourse
archaeology,relates to,evolutionary theory
mass media,examined through,transformative hermeneutics
transformative hermeneutics,stimulates,public fascination
cultural critique,influences,scientific community
fake news,influences,mass media
validity,questions,forgery
fiction,affects,impact on society
transformative narratives,utilizes,manipulation
transformative hermeneutics,involves,artistic deception
hoaxes,shapes,historical narratives
transformative hermeneutics,analyzes,hoax analysis
hoaxes,inspired by,War of the Worlds
mass hysteria,results in,panic
mythologies,influences,Piltdown Man
misleading,results from,Social Text
misleading,influenced by,impact on society
deception,leads to,panic
confusion,caused by,impact on society
scientific rigor,compares to,academic rigor
authenticity,examined by,intellectual discourse
cultural critique,promotes,critical thinking
evolutionary theory,challenges,hoax analysis
postmodernism,influences,historical narratives
panic,results in,experts
hoaxes,examined through,transformative hermeneutics
experts,influences,manipulation
experts,evaluated by,truth
profit,causes,panic
impact on society,contributes to,mass hysteria
validity,affects,critical thinking
cultural critique,questions,truth
mythologies,gives rise to,hoaxes
experts,consults,mythologies
mass media,shapes,public imagination
Han van Meegeren,elicits,skepticism
scientific rigor,requires,scientific community
authenticity,questions,Han van Meegeren
impact on society,shapes,public perception
transformative hermeneutics,informs,postmodernism
hoaxes,affects,impact on society
mass media,influences,truth
confusion,results from,misleading
transformative narratives,exemplifies,artistic deception
mass hysteria,results in,manipulation
mass media,documents,history
experts,analyzes,transformative hermeneutics
exposure,reveals,fake news
skepticism,questions,artistic deception
deception,facilitates,manipulation
transformative hermeneutics,enhances,critical analysis
skepticism,informs,hoax analysis
forgery,informs,transformative narratives
academic rigor,tests,Piltdown Man
vigilance,enhances,skepticism
vigilance,questions,authenticity
Sokal Affair,challenges,intellectual discourse
art forgeries,exposes,authenticity
public imagination,induces,panic
debate,sparks,validity
authenticity,drives,profit
exposure,reveals,critical analysis
public perception,informs,hoax analysis
vigilance,combats,misinformation
misleading,misleads,authenticity
cultural critique,critiques,War of the Worlds
cultural critique,questions,scientific rigor
intellectual discourse,complicates,confusion
intellectual discourse,misleads,misleading
exposure,reveals,War of the Worlds
scientific rigor,demands,evolutionary theory
Sokal Affair,induces,panic
postmodernism,shapes,public imagination
fiction,informs,transformative narratives
authenticity,questions,fake news
experts,challenges,transformative narratives
Sokal Affair,promotes,critical thinking
Social Text,publishes,historical narratives
truth,informs,impact on society
scientific rigor,evaluates,Piltdown Man
experts,consults,skepticism
archaeology,informs,intellectual discourse
manipulation,reveals,exposure
exposure,reveals,truth
skepticism,enhances,critical analysis
history,analyzes,critical analysis
scientific community,supports,archaeology
Social Text,publishes,fake news
Han van Meegeren,misled,misleading
authenticity,validates,critical thinking
Sokal Affair,examines,mass media
profit,motivates,artistic deception
impact on society,informs,hoax analysis
fake news,spreads,misinformation
confusion,challenges,critical thinking
academic rigor,challenges,Sokal Affair
Social Text,is critiqued by,fiction
authenticity,evaluates,critical analysis
validity,tests,academic rigor
public perception,shapes,critical analysis
history,documents,manipulation
mythologies,informs,archaeology
history,shapes,truth
authenticity,is assessed by,War of the Worlds
forgery,motivates,profit
public fascination,fascinates,history
hoaxes,creates,transformative narratives
misinformation,exposes,critical analysis
exposure,reveals,misleading
transformative hermeneutics,stimulates,public imagination
War of the Worlds,published in,Social Text
Social Text,featured by,War of the Worlds
forgery,sparked,debate
forgery,involves,deception
Han van Meegeren,questions,vigilance
historical narratives,driven by,profit
vigilance,induces,mass hysteria
validity,validated by,scientific community
public perception,shapes,historical narratives
artistic deception,influences,history
War of the Worlds,contributes to,misinformation
forgery,causes,panic
misleading,deceives,art forgeries
vigilance,shapes,public perception
cultural critique,affects,impact on society
postmodernism,informs,transformative narratives
Sokal Affair,exposed by,scientific rigor
critical analysis,evaluates,impact on society
hoax analysis,induces,panic
misleading,misleads,fake news
experts,evaluated by,profit
fake news,creates,confusion
exposure,reveals,transformative narratives
sculpture,depicts,Cardiff Giant
panic,motivates,artistic deception
impact on society,influences,historical narratives
academic rigor,challenges,forgery
intellectual discourse,examines,hoax analysis
experts,assessed by,scientific rigor
misleading,questions,critical analysis
fake news,shapes,public perception
validity,assesses,cultural critique
War of the Worlds,generates,profit
academic rigor,examines,hoax analysis
validity,validated by,evolutionary theory
manipulation,influences,art forgeries
authenticity,tests,academic rigor
War of the Worlds,involves,deception
validity,challenges,Piltdown Man
skepticism,raises,evolutionary theory
manipulation,deceives,misleading
vigilance,drives,public fascination
misleading,caused by,truth
transformative narratives,challenges,authenticity
War of the Worlds,incited,mass hysteria
confusion,caused,truth
public perception,influences,public imagination
exposure,revealed by,mass hysteria
transformative hermeneutics,related to,art forgeries
misinformation,led to,panic
confusion,confuses,mythologies
fiction,exploits,manipulation
War of the Worlds,shapes,public perception
vigilance,promotes,cultural critique
hoaxes,is a form of,deception
Social Text,published in,transformative narratives
critical analysis,enhances,intellectual discourse
hoax analysis,examines,scientific rigor
hoaxes,causes,panic
misinformation,exacerbates,transformative narratives
historical narratives,drives,public fascination
forgery,is a form of,artistic deception
misleading,is a result of,transformative hermeneutics
mythologies,fuels,mass hysteria
public perception,shapes,truth
truth,contradicts,fake news
historical narratives,illustrates,artistic deception
Piltdown Man,questions,vigilance
manipulation,affects,intellectual discourse
mythologies,affects,public perception
impact on society,shapes,public imagination
cultural critique,informs,transformative narratives
postmodernism,induces,panic
academic rigor,is a measure of,debate
fiction,captures,public fascination
profit,is driven by,academic rigor
mythologies,informs,intellectual discourse
fake news,analyzes,hoax analysis
mass hysteria,questions,authenticity
validity,questions,Sokal Affair
mythologies,influences,scientific community
hoaxes,exploits,manipulation
critical thinking,enhances,artistic deception
fiction,demonstrates,artistic deception
experts,is scrutinized by,vigilance
Social Text,published in,mass hysteria
transformative hermeneutics,contributes to,intellectual discourse
critical thinking,supports,hoax analysis
exposure,is revealed by,public imagination
Social Text,published in,deception
War of the Worlds,engenders,public fascination
forgery,is a type of,hoaxes
mass hysteria,results in,misinformation
misleading,is a consequence of,transformative narratives
public imagination,is influenced by,confusion
profit,benefits from,scientific community
forgery,deceives,experts
confusion,is caused by,transformative narratives
misleading,is a result of,skepticism
validity,questions,confusion
scientific community,sparks,debate
historical narratives,informs,experts
validity,questions,archaeology
Han van Meegeren,is associated with,Cardiff Giant
truth,questions,mythologies
transformative hermeneutics,promotes,critical thinking
fiction,is a type of,hoaxes
impact on society,influenced,Sokal Affair
mass hysteria,caused,confusion
mass hysteria,resulted from,deception
manipulation,exploited by,scientific community
Piltdown Man,sparked,debate
Sokal Affair,published by,Social Text
public perception,shaped,mass hysteria
mass media,utilized by,War of the Worlds
transformative narratives,inspires,public fascination
exposure,reveals,historical narratives
misleading,results in,scientific rigor
profit,benefits from,public imagination
transformative narratives,informs,hoax analysis
cultural critique,exploits,manipulation
misleading,is caused by,history
evolutionary theory,is challenged by,vigilance
artistic deception,is deceived by,scientific community
exposure,is revealed by,fiction
fake news,shapes,public imagination
Piltdown Man,examined by,scientific community
experts,is evaluated by,academic rigor
mass hysteria,is fueled by,public fascination
Social Text,published by,forgery
deception,captures,public fascination
Han van Meegeren,created by,forgery
scientific rigor,requires,skepticism
War of the Worlds,exemplifies,fake news
misinformation,contributes to,forgery
public imagination,is inspired by,critical analysis
mass hysteria,is linked to,artistic deception
Social Text,is critiqued by,hoax analysis
cultural critique,questions,artistic deception
mass hysteria,is examined in,hoax analysis
transformative narratives,is analyzed by,critical analysis
deception,is exemplified by,artistic deception
critical thinking,challenges,evolutionary theory
exposure,is revealed by,misinformation
artistic deception,is questioned by,evolutionary theory
misinformation,spreads,historical narratives
confusion,leads to,debate
experts,evaluates,scientific community
artistic deception,is challenged by,experts
archaeology,motivates,profit
exposure,is revealed by,hoaxes
forgery,is associated with,vigilance
panic,causes,confusion
evolutionary theory,is informed by,critical analysis
transformative narratives,is influenced by,mass media
mythologies,influences,fake news
history,is a part of,War of the Worlds
manipulation,stimulates,public imagination
impact on society,affects,manipulation
transformative narratives,is shaped by,historical narratives
public imagination,is inspired by,truth
archaeology,sparks,debate
misinformation,is a result of,fiction
Sokal Affair,demonstrates,manipulation
evolutionary theory,questions,manipulation
Sokal Affair,is influenced by,fake news
confusion,creates,forgery
skepticism,questions,transformative hermeneutics
authenticity,challenges,misinformation
mythologies,relates to,evolutionary theory
experts,is evaluated by,deception
transformative hermeneutics,assesses,validity
confusion,influences,manipulation
authenticity,validates,debate
experts,is analyzed by,evolutionary theory
authenticity,questions,hoaxes
Social Text,is critiqued by,misinformation
forgery,exemplifies,mass hysteria
transformative narratives,shapes,public imagination
public imagination,inspired by,transformative narratives
truth,exposed by,Sokal Affair
postmodernism,challenges,misinformation
academic rigor,undermines,evolutionary theory
fiction,contrasts with,mass hysteria
mass media,induces,panic
skepticism,questions,validity
War of the Worlds,is,misleading
mythologies,exposed by,Sokal Affair
vigilance,requires,critical thinking
transformative narratives,shapes,history
War of the Worlds,caused,confusion
public imagination,challenges,experts
misinformation,drives,profit
fiction,influences,public perception
debate,fuels,profit
vigilance,questions,truth
hoaxes,generates,profit
debate,is,misleading
profit,generated by,Cardiff Giant
authenticity,requires,scientific rigor
War of the Worlds,challenges,postmodernism
history,shapes,historical narratives
intellectual discourse,demands,scientific rigor
cultural critique,leads to,exposure
forgery,captures,public fascination
mass hysteria,spreads,fake news
deception,reveals,exposure
scientific community,faces,skepticism
scientific community,questions,authenticity
hoaxes,creates,confusion
fake news,induces,panic
mass media,exploits,manipulation
archaeology,influences,Piltdown Man
forgery,analyzes,hoax analysis
hoaxes,caused,mass hysteria
scientific rigor,challenges,Han van Meegeren
postmodernism,creates,confusion
postmodernism,fuels,deception
hoax analysis,examines,artistic deception
mass hysteria,shapes,history
hoaxes,influences,public perception
historical narratives,informs,hoax analysis
deception,impacts,history
critical analysis,triggers,panic
exposure,reveals,public perception
transformative narratives,examines,Sokal Affair
critical analysis,promotes,critical thinking
experts,evaluates,archaeology
truth,contradicts,fiction
vigilance,highlights,War of the Worlds
scientific rigor,demands,vigilance
cultural critique,encourages,skepticism
cultural critique,questions,authenticity
postmodernism,shapes,public perception
deception,undermines,authenticity
academic rigor,undermines,misleading
authenticity,questions,evolutionary theory
Piltdown Man,challenges,evolutionary theory
hoax analysis,analyzes,fiction
manipulation,incites,panic
cultural critique,examines,Social Text
panic,causes,truth
public fascination,induces,panic
Piltdown Man,fuels,skepticism
mass media,influences,artistic deception
manipulation,promotes,critical thinking
War of the Worlds,misrepresents,truth
validity,assesses,scientific rigor
cultural critique,exposes,misinformation
critical analysis,requires,academic rigor
deception,spreads,misinformation
forgery,challenges,critical analysis
exposure,reveals,Social Text
mythologies,evokes,panic
history,shapes,public imagination
misleading,misleads,scientific community
misinformation,drives,public fascination
mythologies,encourages,critical thinking
scientific community,creates,confusion
transformative hermeneutics,sparks,debate
vigilance,informs,historical narratives
exposure,reveals,Sokal Affair
authenticity,validates,public perception
transformative hermeneutics,induces,panic
forgery,influences,mass media
hoaxes,captures,public fascination
vigilance,challenges,mythologies
forgery,shapes,historical narratives
mass hysteria,results in,Sokal Affair
Han van Meegeren,questions,scientific community
Social Text,evaluates,public perception
critical thinking,enhances,scientific rigor
Han van Meegeren,affects,impact on society
misinformation,compromises,public perception
validity,supports,authenticity
forgery,challenges,transformative hermeneutics
authenticity,validates,Social Text
profit,exploits,evolutionary theory
deception,creates,confusion
transformative hermeneutics,influences,manipulation
Sokal Affair,promotes,skepticism
authenticity,confirms,Sokal Affair
fiction,shapes,historical narratives
Social Text,is affected by,impact on society
scientific rigor,undermines,manipulation
misinformation,misleads,experts
mythologies,inspired,War of the Worlds
scientific rigor,challenges,mythologies
profit,benefits from,public perception
deception,affects,public perception
Sokal Affair,exposes,misinformation
fake news,contributes to,forgery
authenticity,questions,confusion
War of the Worlds,shapes,historical narratives
experts,challenges,hoaxes
archaeology,fuels,skepticism
confusion,creates,misinformation
hoaxes,influences,mass media
history,shapes,forgery
public imagination,influenced by,misleading
manipulation,exploits,skepticism
scientific community,analyzes,hoax analysis
evolutionary theory,questions,forgery
impact on society,influences,deception
exposure,revealed by,mass media
War of the Worlds,shapes,impact on society
Sokal Affair,is a form of,misleading
public imagination,inspired by,fiction
Sokal Affair,creates,confusion
public fascination,challenges,experts
hoax analysis,questions,authenticity
Cardiff Giant,compares to,Alan Sokal
cultural critique,drives,public fascination
Piltdown Man,promotes,critical thinking
validity,assesses,critical analysis
vigilance,shapes,transformative narratives
cultural critique,examines,hoax analysis
deception,involves,hoax analysis
War of the Worlds,captures,public imagination
Sokal Affair,affects,public perception
critical analysis,evaluates,scientific community
fake news,contributes to,hoaxes
Sokal Affair,exposes,forgery
public perception,shapes,public fascination
