source,relation,target
elite practices,informs,professional mourners
safe passage,ensures,pharaohs
mummification process,involves,linen bandages
tools,demonstrates,reverence for deceased
elite practices,associated with,comfort items
tombs,found in,spells
priest expertise,aids,navigation dangers
professional mourners,facilitates,mummification process
personal belongings,reflects,reverence for deceased
jewelry,demonstrates,reverence for deceased
care,involves,linen bandages
linen bandages,assists,navigation dangers
elaborate tombs,includes,pyramids
funeral customs,reflects,afterlife
mummification process,involves,comfort items
religious texts,serves,honor
pharaohs,adorns,jewelry
elite,associated with,comfort items
priest expertise,involves,burial practices
professional mourners,aids,navigation dangers
ancient rituals,provides,protection
protection,provides protection for,internal organs
ancient Egypt,constructed by,monumental structures
professional mourners,influences,burial practices
funeral procession,accompanies,elaborate tombs
personal belongings,facilitates,spiritual journey
jewelry,supports,spiritual journey
priest expertise,guides,deceased
possessions,influences,burial practices
family,involves,careful orchestration
professional mourners,constructed for,pyramids
professional mourners,provides,afterlife items
priest expertise,ensures,safe passage
prayers,aids,body preservation
professional mourners,shapes,funeral customs
elite practices,provides,afterlife items
priest expertise,informs,ancient rituals
importance of honor,is a factor in,care
priest expertise,demonstrates,honor
embalmers,includes,jewelry
burial practices,is defined by,tombs
professional mourners,ensures,deceased
pharaohs,receives,reverence for deceased
grand pyramids,is facilitated by,safe passage
rituals,guides,Book of the Dead
sustenance,provides,Book of the Dead
burial practices,is a component of,grand pyramids
care in burial,reflects,family
safe passage,contributes to,professional mourners
prayers,is offered by,deceased
afterlife beliefs,provides,sustenance
items,includes,amulets
deceased,guides,spiritual journey
professional mourners,informs,ancient rituals
professional mourners,is a duty of,honor
comfort items,ensures,safe passage
funeral customs,reflects,afterlife beliefs
religious texts,is represented by,Book of the Dead
elite practices,demonstrates,honor
protection,provides,grand pyramids
afterlife items,includes,pyramids
care in burial,highlights,importance of honor
protection,offers,tombs
priest expertise,ensures,eternal existence
safe passage,provides,afterlife items
ancient culture,involves,mummification process
common people,demonstrates,reverence for deceased
family,involves,burial practices
Book of the Dead,is included in,elaborate tombs
mummification process,facilitates,importance of honor
religious texts,reinforces,importance of honor
professional mourners,associated with,elaborate tombs
importance of honor,benefits,elite
professional mourners,supports,eternal existence
tombs,includes,pyramids
funeral procession,features,Book of the Dead
elaborate tombs,includes,elite practices
possessions,ensures,safe passage
food,demonstrates,respect
mummification process,ensures,body preservation
care in burial,demonstrates,common people
care,involves,embalmers
monumental structures,serves,elite
tombs,reflects,honor
grand pyramids,represents,honor
embalmers,demonstrates,reverence for deceased
religious texts,contains,spells
safe passage,facilitates,elaborate tombs
family,includes,afterlife items
tools,integrates,burial practices
care in burial,performed by,embalmers
religious texts,accompanies,items
religious texts,associated with,clothing
reverence for deceased,inspired by,afterlife
ancient rituals,associated with,afterlife
personal belongings,informs,burial practices
common people,involves,body preservation
ancient rituals,reflects,ancient culture
priest expertise,utilizes,Book of the Dead
professional mourners,provides,comfort items
rituals,influences,afterlife
comfort items,includes,jewelry
family,perform,honor
navigation dangers,guides,realm of gods
ancient culture,constructed by,pyramids
tombs,influences,common practices
ancient culture,includes,afterlife items
professional mourners,accompanies,Book of the Dead
ancient rituals,associated with,elite
possessions,provides,sustenance
Book of the Dead,included in,clothing
prayers,guides,burial practices
monumental structures,inspired by,care in burial
spells,used by,common people
internal organs,involves,burial practices
ancient Egypt,associated with,possessions
protection,used for,linen bandages
resources,requires,afterlife
food,needed in,afterlife
elite practices,associated with,Book of the Dead
importance of honor,reflects,afterlife beliefs
funeral customs,involves,family
reverence for deceased,inspired by,afterlife beliefs
clothing,accompanies,spells
ancient Egypt,shapes,afterlife beliefs
monumental structures,supports,religious texts
pharaohs,requires,careful orchestration
tools,used in,pyramids
care,involves,common practices
tools,includes,afterlife items
care,enhances,food
elaborate tombs,constructed by,family
grand pyramids,buried in,deceased
body preservation,involves,internal organs
pyramids,housed in,personal belongings
personal belongings,includes,afterlife items
pyramids,stored in,jewelry
Book of the Dead,guides,afterlife items
respect,involves,mummification process
care in burial,ensures,body preservation
embalmers,included in,prayers
respect,shown by,elite
embalmers,facilitates,spiritual journey
monumental structures,reflects,afterlife beliefs
jewelry,associated with,possessions
resources,requires,afterlife beliefs
elite,involves,careful orchestration
pharaohs,involves,mummification process
deceased,buried with,personal belongings
care,ensures,amulets
tools,ensures,safe passage
afterlife beliefs,influences,common practices
elite,performed by,mummification process
honor,demonstrates,reverence for deceased
navigation dangers,aids,respect
tools,used to,honor
personal belongings,ensures,safe passage
pyramids,symbolizes,reverence for deceased
care in burial,includes,common practices
pyramids,included in,prayers
grand pyramids,associated with,food
navigation dangers,faces,pharaohs
personal belongings,involves,ancient rituals
navigation dangers,presents challenges for,mummification process
ancient culture,produces,elaborate tombs
personal belongings,demonstrates,honor
food,included in,tombs
Book of the Dead,guides,tombs
deceased,includes,afterlife items
resources,constructed for,pyramids
pyramids,is represented by,realm of gods
rituals,involves,internal organs
religious texts,demonstrates,respect
priest expertise,contributes to,rituals
resources,requires,honor
pharaohs,influences,burial practices
common practices,shapes,religious texts
prayers,ensures,safe passage
elite,associated with,burial practices
religious texts,includes,food
elite practices,includes,spells
professional mourners,accompanies,items
mummification process,involves,common people
afterlife beliefs,supports,body preservation
realm of gods,is essential for,body preservation
prayers,demonstrates,honor
linen bandages,performed during,rituals
ancient rituals,informs,afterlife beliefs
elite practices,includes,items
religious texts,involves,internal organs
elaborate tombs,used in,tools
elite practices,comprises,clothing
honor,receives,deceased
care,shapes,ancient culture
professional mourners,conducts,rituals
elaborate tombs,stored in,personal belongings
navigation dangers,faces,common people
religious texts,includes,amulets
personal belongings,ensures,eternal existence
spells,supports,body preservation
food,accompanies,possessions
funeral customs,demonstrates,reverence for deceased
comfort items,includes,rituals
family,includes,Book of the Dead
funeral customs,involves,embalmers
mummification process,involves,care
embalmers,requires,careful orchestration
common people,affects,safe passage
honor,ensures,body preservation
elite practices,utilizes,embalmers
safe passage,ensures,spells
items,provides,sustenance
pharaohs,honors,funeral procession
care in burial,ensures,afterlife
care in burial,reflects,ancient culture
rituals,connects to,realm of gods
sustenance,provides,realm of gods
elaborate tombs,houses,deceased
respect,informs,afterlife beliefs
funeral customs,requires,resources
funeral customs,influences,respect
pharaohs,constructed for,pyramids
pharaohs,includes,afterlife items
Book of the Dead,informs,ancient culture
protection,ensures,common people
monumental structures,informs,elite practices
priest expertise,facilitates,spiritual journey
spells,accompanied by,amulets
religious texts,guides,realm of gods
protection,provides,spells
religious texts,guides to,afterlife
elite,is associated with,care in burial
funeral procession,requires,priest expertise
careful orchestration,is a result of,elaborate tombs
linen bandages,supports,spiritual journey
protection,provides,clothing
professional mourners,facilitates,spiritual journey
careful orchestration,is organized by,funeral procession
clothing,supports,spiritual journey
comfort items,offers,prayers
comfort items,is included in,personal belongings
comfort items,facilitates,spiritual journey
ancient rituals,provides,sustenance
funeral customs,involves,body preservation
pharaohs,serves the needs of,priest expertise
common practices,is supported by,family
funeral procession,connects to,realm of gods
afterlife beliefs,informs,mummification process
common practices,is contrasted with,elite practices
afterlife items,facilitates,spiritual journey
pharaohs,buried in,elaborate tombs
prayers,included in,Book of the Dead
pharaohs,is associated with,comfort items
possessions,includes,prayers
mummification process,requires,honor
embalmers,constructed for,pyramids
embalmers,preserves,deceased
grand pyramids,led by,funeral procession
pyramids,serves as a gateway to,afterlife
food,provided by,professional mourners
religious texts,accompanies,possessions
funeral procession,needed for,food
monumental structures,constructed by,family
food,provides,family
pharaohs,belonged to,possessions
tools,includes,items
honor,requires,embalmers
safe passage,ensures,amulets
burial practices,influences,honor
personal belongings,includes,items
funeral customs,reflects,ancient culture
elite practices,includes,funeral customs
common practices,demonstrates,reverence for deceased
tools,involves,rituals
internal organs,contains,tombs
funeral procession,accompanies,afterlife items
personal belongings,involves,rituals
pharaohs,associated with,Book of the Dead
funeral customs,involves,mummification process
linen bandages,is part of,burial practices
protection,provides,amulets
common people,honored by,deceased
pyramids,inspired by,afterlife beliefs
deceased,guided by,spells
elaborate tombs,constructed by,embalmers
afterlife items,guides,realm of gods
priest expertise,requires,grand pyramids
deceased,accompanied by,items
funeral customs,aids in,navigation dangers
comfort items,supports,burial practices
afterlife,ensured by,safe passage
elaborate tombs,provided to,afterlife
grand pyramids,constructed for,professional mourners
family,removed by,internal organs
ancient Egypt,included in,prayers
tombs,associated with,professional mourners
embalmers,provided to,food
monumental structures,constructed for,deceased
amulets,used in,mummification process
safe passage,ensured by,linen bandages
pharaohs,associated with,tools
embalmers,created by,Book of the Dead
family,believes in,afterlife
personal belongings,buried with,pharaohs
priest expertise,utilizes,ancient Egypt
comfort items,provides,honor
funeral customs,honors,deceased
Book of the Dead,guides,afterlife
ancient rituals,includes,prayers
burial practices,reflects,reverence for deceased
elaborate tombs,constructed by,priest expertise
importance of honor,influences,elite practices
ancient culture,informs,eternal existence
realm of gods,associated with,ancient culture
funeral customs,involves,ancient rituals
ancient Egypt,includes,elite practices
funeral customs,reflects,honor
common practices,influences,deceased
possessions,includes,afterlife items
linen bandages,utilized in,priest expertise
safe passage,supports,afterlife beliefs
comfort items,enhances,elaborate tombs
afterlife beliefs,guides,Book of the Dead
care,demonstrates,reverence for deceased
realm of gods,associated with,tools
ancient culture,informs,common practices
food,informs,common practices
embalmers,provides,protection
respect,facilitates,spiritual journey
realm of gods,associated with,jewelry
funeral customs,ensures,eternal existence
afterlife beliefs,informs,tombs
afterlife beliefs,influences,protection
mummification process,facilitates,spiritual journey
common practices,includes,mummification process
care in burial,reflects,reverence for deceased
prayers,guides,realm of gods
honor,honors,Book of the Dead
comfort items,provides,priest expertise
common practices,aids,navigation dangers
burial practices,ensures,body preservation
possessions,houses,elaborate tombs
realm of gods,exists in,deceased
respect,reveres,pharaohs
deceased,transitions to,afterlife
embalmers,performs,rituals
monumental structures,informs,burial practices
items,includes,afterlife
reverence for deceased,demonstrates,careful orchestration
religious texts,embodies,reverence for deceased
protection,provides,funeral procession
linen bandages,wraps,possessions
common people,facilitates,spiritual journey
tools,compares to,grand pyramids
religious texts,guides,embalmers
ancient rituals,involves,mummification process
common people,is honored by,funeral procession
elite,is distinguished from,deceased
tools,is placed in,tombs
personal belongings,is utilized by,grand pyramids
clothing,includes,elaborate tombs
tombs,is stored in,personal belongings
rituals,informs,monumental structures
family,is supported by,professional mourners
importance of honor,reflects,pyramids
ancient rituals,addresses,navigation dangers
internal organs,is associated with,elite
funeral procession,accompanies,items
ancient Egypt,constructs,pyramids
prayers,is provided by,care
ancient Egypt,includes,afterlife items
funeral procession,includes,clothing
resources,is utilized by,religious texts
food,is associated with,mummification process
funeral customs,contains,Book of the Dead
mummification process,requires,careful orchestration
deceased,ensures,eternal existence
ancient Egypt,includes,deceased
food,provides,elite
embalmers,utilizes,tools
importance of honor,is valued by,professional mourners
ancient rituals,influences,burial practices
spells,reflects,reverence for deceased
monumental structures,is represented by,afterlife
amulets,provides,sustenance
pyramids,is built for,items
ancient Egypt,ensures,safe passage
monumental structures,constructed as,pyramids
tombs,buried in,deceased
ancient Egypt,practices,ancient rituals
priest expertise,provides,protection
Book of the Dead,associated with,possessions
family,provides for,safe passage
religious texts,aids,body preservation
professional mourners,ensures,protection
monumental structures,held in,funeral procession
professional mourners,honored by,common people
elaborate tombs,reflects,importance of honor
items,wrapped in,linen bandages
tools,used for,funeral procession
burial practices,involves,mummification process
ancient Egypt,constructed for,elaborate tombs
embalmers,removes,internal organs
common practices,includes,jewelry
elite practices,involves,body preservation
Book of the Dead,accompanies,items
spiritual journey,is undertaken by,elite
care in burial,informs,burial practices
family,provided by,tools
Book of the Dead,is referenced in,monumental structures
religious texts,guides,navigation dangers
linen bandages,is part of,common practices
internal organs,involves,priest expertise
family,represents,common people
funeral customs,includes,prayers
funeral procession,guides,afterlife
afterlife,is destination for,funeral procession
personal belongings,provides,family
funeral customs,is part of,spiritual journey
family,includes,spells
monumental structures,houses,possessions
professional mourners,is associated with,common practices
afterlife beliefs,informs,realm of gods
respect,is shown by,elaborate tombs
embalmers,constructs,grand pyramids
linen bandages,preserves,internal organs
respect,ensures,eternal existence
elite,is reserved for,elaborate tombs
resources,is provided by,protection
family,is provided by,clothing
comfort items,is included in,common practices
religious texts,informs,burial practices
embalmers,constructs,tombs
elaborate tombs,is part of,mummification process
food,provides,sustenance
tools,is included with,possessions
care,is related to,afterlife items
common people,receives,honor
honor,requires,careful orchestration
personal belongings,demonstrates,importance of honor
monumental structures,is a type of,grand pyramids
mummification process,is part of,spells
funeral procession,is led by,elite
internal organs,is associated with,comfort items
family,reflects,reverence for deceased
common people,is represented by,ancient culture
care,provides,deceased
tombs,is associated with,afterlife
ancient culture,includes,spells
body preservation,is ensured by,safe passage
ancient rituals,involves,comfort items
family,is honored by,deceased
funeral customs,is associated with,pharaohs
spells,aids in,navigation dangers
care,ensures,safe passage
items,is part of,ancient culture
food,is included with,personal belongings
honor,is essential for,realm of gods
clothing,is included in,ancient culture
ancient rituals,is included in,Book of the Dead
care,is necessary for,ancient rituals
prayers,demonstrates,importance of honor
care,is shown by,honor
care in burial,is associated with,pyramids
eternal existence,is a result of,reverence for deceased
tombs,ensures,body preservation
internal organs,accompanies,afterlife items
care in burial,influences,funeral customs
spells,informs,burial practices
tools,is used by,common people
ancient Egypt,includes,items
grand pyramids,facilitates,body preservation
rituals,reflects,afterlife beliefs
common practices,informs,possessions
funeral procession,associated with,tombs
care in burial,honors,deceased
prayers,provides,protection
afterlife items,includes,amulets
personal belongings,buried by,common people
careful orchestration,requires,pyramids
amulets,guides,spiritual journey
spiritual journey,supports,protection
religious texts,constructed for,pyramids
ancient Egypt,involves,rituals
realm of gods,connects,clothing
professional mourners,represents,ancient culture
careful orchestration,involves,funeral customs
priest expertise,serves,elite
respect,provides,comfort items
care in burial,involves,ancient rituals
religious texts,shapes,funeral customs
care in burial,demonstrates,honor
realm of gods,connects,comfort items
elite practices,influences,ancient culture
elaborate tombs,requires,care
religious texts,guides,deceased
respect,honored by,Book of the Dead
ancient culture,includes,monumental structures
religious texts,ensures,safe passage
mummification process,associated with,Book of the Dead
