source,relation,target
religion influence,dictated,luxury fashion
individualism,promoted,body positivity
social movements,shaped,influencers
common people,is affected by,social hierarchy
social movements,defined,20th century
fashion magazines,shapes,influencers
iconic figures,represented,social commentary
nobles,is targeted by,fashion magazines
economic factors,shaped,cultural identity
fashion trends,facilitates,mass production
sustainable fashion,promotes,designer brands
religion influence,influenced,influencers
religion influence,dictated,nobles
luxury fashion,contrasted,simpler clothing
cultural identity,informs,designers
art and culture,influenced,cultural influences
iconic figures,inspired,cultural influences
sustainable fashion,is influenced by,fashion trends
Middle Ages,affected,political influences
social movements,shaped,historical evolution
sumptuary laws,reflects,wealth and status
printing press,supports,designer brands
democratized fashion,influenced,cultural influences
sumptuary laws,dictates,Middle Ages
elaborate garments,comprised,luxury fashion
trend dissemination,enabled,mass production
trend dissemination,promoted,sustainable fashion
wealth and status,is represented by,elaborate garments
royalty,contrasted,individualism
trend dissemination,facilitated,self-expression
cultural influences,shaped,individualism
printing press,enabled,luxury fashion
fashion trends,is influenced by,printing press
royalty,worn by,ready-to-wear
sustainable fashion,emerged in,20th century
social commentary,expresses,department stores
ethical sourcing,reflects,wealth and status
luxurious fabrics,made from,fashion industry
art and culture,influenced,luxurious fabrics
printing press,shaped by,influencers
trend dissemination,facilitated,fashion plates
individualism,contrasts with,social hierarchy
fashion plates,influenced by,social media
wealth and status,associated with,fashion magazines
fashion magazines,featured in,social commentary
religion influence,dictated by,wealth and status
social hierarchy,influences,ethical sourcing
elaborate garments,produced by,fashion industry
royalty,worn by,luxurious fabrics
cultural identity,represents,body positivity
art and culture,inspired by,elaborate garments
printing press,facilitated by,historical evolution
luxurious fabrics,designed with,designers
economic factors,enabled by,mass production
trend dissemination,shaped by,iconic figures
cultural identity,influenced by,social movements
wealth and status,associated with,simpler clothing
economic factors,promoted by,sustainable fashion
designers,created by,fashion magazines
religion influence,influenced by,designers
cultural identity,associated with,designer brands
iconic figures,popularized by,upcycling
economic factors,driven by,trend dissemination
Industrial Revolution,facilitated by,printing press
fashion industry,reflects,wealth and status
social commentary,shaped by,cultural influences
religion influence,influenced by,trend dissemination
department stores,facilitated by,trend dissemination
economic factors,influenced by,upcycling
fashion trends,shaped by,social media
social movements,influenced by,fashion plates
designers,designed by,simpler clothing
simpler clothing,associated with,social hierarchy
Industrial Revolution,enabled,mass production
trend dissemination,promoted by,body positivity
luxury fashion,shaped by,social media
art and culture,informed by,social commentary
fashion industry,associated with,department stores
department stores,influenced by,social movements
sustainable fashion,facilitated by,mass production
upcycling,promotes,body positivity
wealth and status,associated with,designers
cultural identity,expressed through,eclectic styles
social movements,represented by,iconic figures
wealth and status,influences,social media
printing press,facilitated by,economic factors
designer brands,offered by,department stores
iconic figures,popularized by,fashion magazines
religion influence,influenced by,iconic figures
recycling,promoted by,trend dissemination
elaborate garments,inspired by,individualism
designer brands,associated with,nobles
designer brands,produced through,mass production
cultural identity,influenced by,influencers
cultural identity,reflects,20th century
mass production,produced by,ready-to-wear
social commentary,democratizes,democratized fashion
self-expression,enables,mass production
sumptuary laws,dictated by,Renaissance period
religion influence,influenced by,fashion magazines
sumptuary laws,applied to,royalty
common people,contrasts with,individualism
social commentary,reflected in,luxurious fabrics
recycling,influenced by,social movements
elaborate garments,inspired by,cultural influences
democratized fashion,shaped by,social media
fashion trends,influenced by,department stores
art and culture,facilitated by,trend dissemination
social hierarchy,associated with,luxurious fabrics
cultural influences,influenced by,trend dissemination
common people,worn by,fashion plates
common people,worn by,luxurious fabrics
upcycling,influences,fashion trends
historical evolution,shaped by,department stores
democratized fashion,facilitated by,trend dissemination
recycling,influences,eclectic styles
historical evolution,shaped by,youth culture
ethical sourcing,associated with,luxury fashion
designer brands,compared to,simpler clothing
self-expression,enabled by,printing press
influencers,shaped by,luxury fashion
fashion industry,influenced by,social movements
art and culture,impacting,fashion industry
fashion plates,depicted in,luxurious fabrics
royalty,worn by,fashion magazines
recycling,shaped by,influencers
royalty,dictated by,religion influence
nobles,associated with,ethical sourcing
fashion magazines,influenced by,eclectic styles
eclectic styles,associated with,luxury fashion
recycling,influenced by,20th century
democratized fashion,shaped by,fashion industry
democratized fashion,influenced by,social movements
religion influence,influenced by,eclectic styles
influencers,shaped by,iconic figures
printing press,enabled,social commentary
cultural identity,influenced,mass production
fashion magazines,shaped,cultural identity
art and culture,influenced by,social hierarchy
diversity,influenced by,eclectic styles
cultural identity,promoted,sustainable fashion
eclectic styles,shaped by,influencers
influencers,influenced by,eclectic styles
royalty,worn by,simpler clothing
self-expression,facilitates,cultural identity
recycling,influenced by,historical evolution
designers,influenced by,social movements
eclectic styles,characterized by,20th century
social hierarchy,reflects,wealth and status
diversity,drives,influencers
designer brands,associated with,designers
20th century,characterized by,diversity
eclectic styles,shaped by,historical evolution
luxury fashion,associated with,fashion industry
upcycling,influenced,democratized fashion
nobles,worn by,simpler clothing
Industrial Revolution,transformed,recycling
social commentary,enhances,diversity
luxury fashion,associated with,art and culture
influencers,shaped by,historical evolution
fashion plates,illustrated by,cultural identity
historical evolution,influenced by,diversity
self-expression,enables,social media
20th century,influenced by,historical evolution
democratized fashion,influenced by,eclectic styles
democratized fashion,associated with,luxury fashion
influencers,influenced by,fashion industry
nobles,associated with,fashion industry
social media,transformed,mass production
art and culture,shaped by,influencers
nobles,associated with,art and culture
luxurious fabrics,influenced by,individualism
department stores,supports,self-expression
common people,worn by,elaborate garments
common people,regulated by,sumptuary laws
designers,influenced by,eclectic styles
department stores,collaborates with,designers
influencers,shaped by,democratized fashion
designers,associated with,luxury fashion
youth culture,influenced,designers
royalty,influenced,printing press
upcycling,promotes,sustainable fashion
social commentary,enhances,ethical sourcing
social commentary,shapes,social media
20th century,characterized by,democratized fashion
wealth and status,symbolizes,luxury fashion
iconic figures,represented by,cultural identity
historical evolution,shaped by,fashion industry
fashion plates,illustrated by,elaborate garments
common people,influenced by,social media
influencers,shaped by,designers
common people,compared to,nobles
Industrial Revolution,influenced by,historical evolution
historical evolution,influenced by,democratized fashion
department stores,associated with,fashion plates
Industrial Revolution,shaped by,fashion industry
cultural identity,influenced by,religion influence
fashion plates,associated with,nobles
recycling,expressed through,self-expression
social movements,driven by,mass production
ethical sourcing,designed by,designers
mass production,influenced by,fashion magazines
social commentary,reflects,fashion industry
luxury fashion,reflects,social commentary
fashion trends,facilitates,trend dissemination
fashion industry,enables,self-expression
fashion plates,influences,diversity
social movements,supported,printing press
fashion industry,employs,designers
art and culture,inspired,designers
luxury fashion,shapes,cultural influences
individualism,promotes,nobles
youth culture,drives,social movements
economic factors,affected by,recycling
fashion plates,illustrated by,simpler clothing
self-expression,expressed through,democratized fashion
iconic figures,popularized by,eclectic styles
trend dissemination,transformed by,social media
youth culture,influences,designer brands
democratized fashion,utilizes,designers
luxurious fabrics,made from,ready-to-wear
fashion industry,influences,fashion trends
fashion trends,shaped by,social movements
religion influence,dictated by,ethical sourcing
printing press,enabled by,mass production
luxury fashion,promotes,body positivity
iconic figures,shaped by,diversity
fashion industry,illustrated by,fashion plates
fashion trends,influences,designer brands
printing press,supported by,sustainable fashion
printing press,produced by,elaborate garments
elaborate garments,designed for,designer brands
luxury fashion,dictated by,social hierarchy
economic factors,affected by,diversity
democratized fashion,influenced by,fashion plates
elaborate garments,compared to,ready-to-wear
mass production,produced,elaborate garments
luxury fashion,produced by,designer brands
iconic figures,illustrated by,historical evolution
department stores,promoted by,fashion magazines
printing press,accessible to,common people
religion influence,influenced by,diversity
social hierarchy,associated with,nobles
individualism,reflects,wealth and status
art and culture,influenced by,iconic figures
youth culture,shapes,eclectic styles
designers,illustrated by,fashion plates
individualism,influenced by,religion influence
religion influence,dictated by,simpler clothing
department stores,shaped by,cultural identity
fashion industry,affected by,economic factors
youth culture,influenced by,cultural identity
social movements,shapes,social media
iconic figures,inspired by,democratized fashion
eclectic styles,influences,fashion trends
luxury fashion,influences,fashion trends
elaborate garments,used in,luxurious fabrics
eclectic styles,popularized by,designer brands
youth culture,characterized by,20th century
individualism,influenced by,simpler clothing
royalty,worn by,luxury fashion
religion influence,influenced by,art and culture
democratized fashion,affected by,economic factors
youth culture,shaped by,fashion trends
body positivity,influenced by,historical evolution
diversity,associated with,designer brands
designers,represents,iconic figures
fashion trends,shaped by,influencers
department stores,shaped by,cultural influences
