source,relation,target
Australian English,emerges from,language mixing
historical linguistics,examines,cultural influences
dialect development,influences,science
language diversity,shaped by,historical events
language influence,influences,language history
Canterbury Tales,inspired by,pronunciation shifts
language adaptation,influences,language mixing
American English,develops from,language mixing
vocabulary changes,influences,English literature
pronunciation shifts,reflects,linguistic heritage
printing press,impacted by,language history
vocabulary changes,contributes to,global language
language mixing,shaped by,cultural influences
language history,facilitates,international communication
historical linguistics,studies,Indian English
language adaptation,influenced by,historical events
dialect development,influences,entertainment
French influence,influenced by,resilience
language diversity,shaped by,language history
language mixing,strengthens,language resilience
language diversity,influences,language influence
linguistic heritage,derived from,inflected language
language adaptation,produces,dialects
American English,is a type of,dialects
diverse cultures,influenced,English literature
Norman Conquest,contributes to,linguistic heritage
British Empire,demonstrates,resilience
diplomacy,facilitates,cultural exchange
vocabulary changes,influences,science
diverse cultures,contributed to,global language
linguistic heritage,is a component of,vocabulary
dialect development,enhances,communication
Norman Conquest,is influenced by,dialect development
printing press,is impacted by,language diversity
adaptability,drives,language transformation
Anglo-Saxons,shapes,language history
Indian English,is a result of,language transformation
printing press,supports,global language
language mixing,affects,pronunciation
Great Vowel Shift,is shaped by,language influence
French influence,is influenced by,inflected language
language diversity,supports,international communication
technology,influences,Indian English
language mixing,is a result of,dialects
Anglo-Saxons,contributes to,language influence
historical linguistics,studies,English language
Canterbury Tales,is exemplified by,vocabulary changes
Old Norman,is influenced by,vocabulary changes
Early Modern English,is characterized by,pronunciation shifts
French influence,is influenced by,vocabulary
British Empire,influenced by,international communication
dialect development,is driven by,British Empire
Great Vowel Shift,affects,pronunciation
dialect development,is a part of,language evolution
pronunciation shifts,is affected by,vocabulary
inflected language,is influenced by,language adaptation
linguistic heritage,is a component of,vocabulary changes
historical linguistics,analyzes,language mixing
science,shapes,English language
Indian English,is shaped by,language influence
complex grammar,characterizes,Middle English
printing press,enhances,entertainment
vocabulary changes,is a result of,language evolution
language mixing,is influenced by,science
Norman Conquest,led to,Middle English
complex grammar,evolved into,Early Modern English
linguistic heritage,is a part of,communication
dialect development,is influenced by,international communication
Geoffrey Chaucer,authored,Middle English
linguistic heritage,is a component of,pronunciation
vocabulary changes,influences,pronunciation shifts
pronunciation shifts,shaped by,vocabulary changes
inflected language,demonstrates,language resilience
vocabulary,originated from,Old English
international communication,shaped by,cultural influences
dialect development,influenced by,cultural influences
Early Modern English,influences,pronunciation
Australian English,is a form of,global language
literary works,authored by,William Shakespeare
printing press,contributes to,linguistic heritage
English literature,influenced by,William Shakespeare
language mixing,resulted from,historical events
language adaptation,enables,global language
American English,is a type of,global language
printing press,drives,language evolution
British Empire,transformed by,language transformation
diverse cultures,affects,diplomacy
language influence,influenced by,Norman Conquest
Indian English,shaped by,diverse cultures
Canterbury Tales,inspired by,William Shakespeare
Old Norman,contributes to,English literature
science,became,global language
global language,influenced by,science
lingua franca,shaped by,diverse cultures
American English,exemplifies,adaptability
Indian English,influenced by,vocabulary
business,facilitates,communication
international communication,influences,dialects
grammar,defines,Indian English
grammar,is characterized by,complex grammar
science,influences,entertainment
business,shaped by,British Empire
American English,functions as,lingua franca
standardization,enables,communication
language history,influences,Indian English
complex grammar,characterized by,language history
American English,demonstrates,language resilience
dialects,reflects,language evolution
vocabulary changes,shapes,language history
technology,drives,language adaptation
science,enhances,communication
literary works,influenced by,standardization
dialects,impacts,French influence
vocabulary changes,affects,language influence
dialect development,results in,inflected language
historical linguistics,shaped by,British Empire
historical linguistics,contributes to,language evolution
printing press,influenced,historical events
language transformation,influences,grammar
dialects,affected by,pronunciation shifts
diverse cultures,shapes,language transformation
historical linguistics,explores,language diversity
historical linguistics,influences,French influence
science,drives,language evolution
adaptability,facilitates,dialect development
language mixing,contributes to,linguistic heritage
Indian English,results in,dialect development
Norman Conquest,transformed into,Old English
language diversity,influences,Indian English
historical events,shapes,language evolution
complex grammar,characterized by,language diversity
language history,influences,language transformation
complex grammar,characterizes,inflected language
standardization,enhances,adaptability
historical linguistics,affects,adaptability
literary works,produced by,Geoffrey Chaucer
grammar,shapes,language influence
cultural influences,influences,adaptability
Indian English,shaped by,cultural influences
diverse cultures,influences,language influence
Old English,evolved from,dialects
Old English,evolved into,language evolution
science,contributes to,adaptability
1.5 billion speakers,spoken by,English language
cultural influences,influences,standardization
lingua franca,facilitates,communication
language mixing,influences,French influence
English language,reflects,diverse cultures
language transformation,transformed by,global language
Great Vowel Shift,contributed to,language evolution
Early Modern English,exemplifies,English literature
printing press,influences,language influence
British Empire,enhanced by,communication
language resilience,demonstrates,dialects
language mixing,causes,pronunciation shifts
global language,established by,international communication
language transformation,transforms,French influence
dialect development,contributes to,global language
English language,influenced by,Great Vowel Shift
lingua franca,is studied by,historical linguistics
cultural influences,shapes,historical events
lingua franca,supported by,British Empire
language resilience,is resilient in,historical linguistics
language diversity,transforms,language transformation
technology,enhances,adaptability
language influence,is influenced by,global language
technology,demonstrates,resilience
Old English,influences,science
literary works,demonstrates,resilience
technology,develops,dialect development
business,facilitates,standardization
lingua franca,established as,science
pronunciation,affects,language resilience
international communication,influences,entertainment
communication,facilitates,diplomacy
pronunciation,influences,Indian English
historical events,shaped by,American English
science,affects,language resilience
Anglo-Saxons,influenced by,historical linguistics
global language,characterizes,complex grammar
Old English,is influenced by,language mixing
technology,influences,cultural influences
historical events,demonstrates,language resilience
pronunciation,is studied in,historical linguistics
Middle English,represents,English literature
Anglo-Saxons,transforms,language transformation
dialect development,developed from,lingua franca
inflected language,is influenced by,language influence
language adaptation,transforms,language transformation
Old English,is influenced by,Great Vowel Shift
Australian English,is part of,language history
British Empire,influences,diplomacy
language resilience,demonstrates,Old English
lingua franca,shapes,cultural influences
language resilience,is resilient in,Great Vowel Shift
pronunciation shifts,influenced by,Middle English
Indian English,variant of,English language
British Empire,shaped by,cultural influences
American English,part of,language history
Great Vowel Shift,resulted in,grammar
vocabulary,contributes to,language adaptation
linguistic heritage,influenced by,international communication
1.5 billion speakers,spoken by,language history
language adaptation,driven by,language influence
diverse cultures,influenced by,language history
dialect development,related to,linguistic heritage
Indian English,resulted from,language mixing
printing press,enabled by,Australian English
pronunciation,affected by,Old English
international communication,shaped by,language evolution
international communication,utilized in,Australian English
cultural exchange,inspired by,literary works
Great Vowel Shift,influenced by,language history
printing press,facilitated by,language adaptation
printing press,enabled by,American English
international communication,influenced by,French influence
diplomacy,affected by,cultural influences
cultural influences,led to,language transformation
dialect development,influenced by,French influence
dialects,resulted from,historical events
language adaptation,enhanced by,international communication
international communication,utilized in,American English
English language,resulted from,Norman Conquest
dialect development,affected by,diplomacy
pronunciation,shaped by,lingua franca
dialect development,influenced by,pronunciation shifts
Middle English,exemplified by,Canterbury Tales
Norman Conquest,influenced by,language evolution
language evolution,triggered,Norman Conquest
complex grammar,characterizes,language evolution
Great Vowel Shift,transformed by,global language
Norman Conquest,led to,Early Modern English
technology,shapes,English language
historical linguistics,studies,historical events
1.5 billion speakers,spoken by,language diversity
cultural exchange,enhances,adaptability
dialects,influenced by,adaptability
dialects,is a type of,Indian English
language diversity,reflects,diverse cultures
vocabulary,exemplifies,Early Modern English
cultural exchange,demonstrates,resilience
language influence,affects,entertainment
linguistic heritage,is part of,entertainment
technology,facilitates,language mixing
historical events,shaped by,science
grammar,results in,language adaptation
Great Vowel Shift,influenced by,language diversity
cultural exchange,shapes,cultural influences
dialect development,originated from,Old English
English language,is represented by,lingua franca
vocabulary,is influenced by,grammar
dialects,affects,language influence
